table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.0022622197691695156,6.106479683321086e-05,0.25784625243667947,4.5422222864483886e-05,8.785470585755498,1,True,239,58,1.0,"0,0.25,0.5,1","4,2,1,1",0.03491415012519798,0.006612107283262338
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.004891804135646272,5.218258423759142e-05,0.22515804682956742,4.0632019372542226e-05,145.9663608114873,1,True,124,8,1.0,"0,0.25,0.5,1","4,2,1,1",0.07393443205997607,0.008252478202381085
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.0013606820806584263,9.910777245975478e-05,0.27381363144936854,7.206877606986485e-05,72.1675680649902,1,True,265,70,0.75,"0,0.25,0.5,1","4,2,1,1",0.046924099293816524,0.00906528909483088
13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.010287061123267716,5.749092474475486e-05,0.26797124367486114,4.2522441091503895e-05,70.21835009078654,2,True,95,13,1.0,"0,0.25,0.5,1","4,2,1,1",0.024351176173415322,0.0052726714942852694
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.004487884429494549,6.104129042210837e-05,0.37376511965501336,3.839851329351833e-05,30.03424776472658,0,True,225,42,1.0,"0,0.25,0.5,1","4,2,1,1",0.07341819456826919,0.01067001876109216
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0021813946660890204,2.8802386256889523e-05,0.42935678921407106,1.6471817707215262e-05,513.030957585901,1,True,129,9,1.0,"0,0.25,0.5,1","4,2,1,1",0.11943303562933331,0.01366574772632986
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.003444001189197743,8.676476912616357e-05,0.41281968174253814,5.1122631151516666e-05,147.52781426383052,1,True,187,30,1.0,"0,0.25,0.5,1","4,2,1,1",0.07058122567305132,0.01227559754389037
14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.00153627180707816,7.91741769676978e-05,0.3685885539054444,5.006840024424106e-05,91.3109549790386,1,True,102,11,1.0,"0,0.25,0.5,1","4,2,1,1",0.07052223652275609,0.008881779381519926
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.001250024525073834,9.71580398360371e-05,0.29097891758526284,6.897331690755131e-05,18.779320826910137,1,True,200,18,1.0,"0,0.25,0.5,1","4,2,1,1",0.07129801448438909,0.009885216101969749
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.005081095448648321,6.255777006377352e-05,0.350655035303885,4.082902918790811e-05,231.93386915460985,1,True,148,8,1.0,"0,0.25,0.5,1","4,2,1,1",0.09746239533033536,0.011076898400933458
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.001421256910078994,0.00014978686656686731,0.33758659168443383,9.936204780050359e-05,98.40608233666008,1,False,228,80,0.75,"0,0.25,0.5,1","4,2,1,1",0.0611442698644367,0.01070008298430189
15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.007659332614127767,7.959687414115549e-05,0.36365343488523183,5.1042146228902925e-05,105.2737562558681,2,True,101,10,1.0,"0,0.25,0.5,1","4,2,1,1",0.062896206735142,0.008108037837312959
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.001814038773128468,0.00012765421585281346,0.40128880280212775,7.656690373270308e-05,38.56338150438768,1,True,213,47,1.0,"0,0.25,0.5,1","4,2,1,1",0.10411466091081936,0.014852360179941675
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0007703334050723765,5.7228339469355385e-05,0.4065911865139513,3.39859815591862e-05,353.3075957387375,0,True,143,10,1.0,"0,0.25,0.5,1","4,2,1,1",0.14635899349408626,0.017344846023843084
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0037654566066439576,0.0001873119393617105,0.39735174849707466,0.00011330987616375562,113.12386072227692,2,False,282,80,0.75,"0,0.25,0.5,1","4,2,1,1",0.12212895583149794,0.05443061635246317
16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.0006775798506575281,0.00017429397105778822,0.38580368196477544,0.00010712329986895867,73.72628348750501,1,True,122,11,1.0,"0,0.25,0.5,1","4,2,1,1",0.09195160848059133,0.012409321120705044
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.00018327535159223807,0.00019083830900121682,0.36879650586249135,0.00012047988845077722,25.056805678483094,1,True,207,43,1.0,"0,0.25,0.5,1","4,2,1,1",0.09297482885227598,0.013620597365568284
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.00021005257603512462,0.00013942577531698462,0.36013387303774214,8.923257438290429e-05,176.7810620238914,2,True,135,11,1.0,"0,0.25,0.5,1","4,2,1,1",0.11755760672117048,0.014445373456307887
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.0010224164738640296,0.00029758450403127146,0.363254249288924,0.00018967959996713752,87.76772924102947,0,True,234,38,0.75,"0,0.25,0.5,1","4,2,1,1",0.0826297469066648,0.0157444889087225
17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.002746074911637253,0.0001884272647548902,0.36018599554102537,0.00012089037684298461,99.39817515252082,1,True,130,34,1.0,"0,0.25,0.5,1","4,2,1,1",0.09345000816159298,0.061253505784027884
