trial_id,response_cache_path,prior_family,prior_scale,candidate_index,lag_model,lags,n_lags,n_trajectories,n_timebins,basis_dim,ridge,train_r2_energy,cv_r2_energy,mean_fold_r2_energy,feature_dim,coef_singular1,coef_singular2,coef_singular3,coef_s2_over_s1,coef_s3_over_s1,A_singular1_median,A_singular2_median,A_singular2_p10,A_anisotropy_median,A_condition_median,A_log10_condition_median,A_area_median,A_rank1_fraction_anisotropy_lt_0p1,A_rank1_fraction_anisotropy_lt_0p2
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,1,lag0_1_2,"0,1,2",3,16,40,10,0.01,0.010406384096705912,-0.014090080889371803,-0.02094850810706167,6,0.05032770145110919,0.012423795301192172,0.008033776057177443,0.24685799158265273,0.15962930603897835,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,1,lag0_1_2_4,"0,1,2,4",4,16,40,10,0.01,0.012246683311674111,-0.026832494134814144,-0.03938272164912199,8,0.07157849158138126,0.02191714271290303,0.010717164753282696,0.30619732588223525,0.1497260492154658,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,1,lag0_1_2_4_8,"0,1,2,4,8",5,16,40,10,0.01,0.027845207608773737,-0.02390151068027535,-0.0461047588015496,10,0.13672414675387415,0.030834977923724315,0.011900692815387678,0.22552693621290118,0.08704163162057156,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,2,instant,0,1,16,40,10,0.01,0.0061904807554670205,-0.00527321553171145,-0.007235818096813201,2,0.044451042674727194,4.799927397280506e-08,,1.079823353617197e-06,,0.044451042674727194,4.799927397280506e-08,4.799927397280506e-08,1.079823353617197e-06,926077.3965021182,5.966647284164828,2.13361777572108e-09,1.0,1.0
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,2,lag0_1,"0,1",2,16,40,10,0.01,0.006353889002525426,-0.012772488456341602,-0.016376866998997958,4,0.034974435354352566,0.01749746572241665,6.103541872315538e-08,0.5002930153163743,1.7451437915940373e-06,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,2,lag0_1_2,"0,1,2",3,16,40,10,0.01,0.006606515035349925,-0.022855767641979163,-0.028985944675095715,6,0.04926188321843284,0.015676188837204612,0.004153703164469341,0.3182214688726899,0.08431880580065006,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,2,lag0_1_2_4,"0,1,2,4",4,16,40,10,0.01,0.008511771612855101,-0.037837276499251615,-0.04910997804883219,8,0.07817193263475593,0.018956516700781363,0.008312277021201865,0.2424977362316501,0.1063332674662076,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,2,lag0_1_2_4_8,"0,1,2,4,8",5,16,40,10,0.01,0.022110972599555412,-0.04051647808279579,-0.06129222824403521,10,0.14380510498015123,0.03429984048370602,0.014927449258140161,0.23851615343168986,0.10380333340878635,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,3,instant,0,1,16,40,10,0.01,0.0040157540110613565,-0.005590258371408474,-0.00652788987525621,2,0.027998930725078898,5.1375944388160855e-09,,1.83492522956039e-07,,0.027998930725078898,5.1375944388160855e-09,5.1375944388160855e-09,1.83492522956039e-07,5449813.343291264,6.7363816278974085,1.4384715078596217e-10,1.0,1.0
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,3,lag0_1,"0,1",2,16,40,10,0.01,0.004170423467963924,-0.014355272750333326,-0.01667512589909259,4,0.020784011390166765,0.01249439943570362,5.4103454444677576e-09,0.6011543778125003,2.6031285986628524e-07,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,3,lag0_1_2,"0,1,2",3,16,40,10,0.01,0.00427622859167387,-0.025530204850297,-0.029703518397326184,6,0.019707422592772843,0.013272325960997752,0.0049516116876260575,0.6734683796685322,0.2512561784432392,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,3,lag0_1_2_4,"0,1,2,4",4,16,40,10,0.01,0.004708475468793272,-0.0533967145601999,-0.06127666930175968,8,0.021789217741774065,0.019677081969605825,0.0078528971763691,0.9030650940662787,0.360402896030251,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,axis_edge_parallel,1.0,3,lag0_1_2_4_8,"0,1,2,4,8",5,16,40,10,0.01,0.005839762192579756,-0.11923065103433905,-0.1294365226982822,10,0.027941781038459075,0.01966199663288493,0.010455646347273006,0.7036772854895024,0.3741939832998423,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,0,instant,0,1,16,40,10,0.01,0.01039103543272002,-0.0013431611602212623,-0.0022161381909346356,2,0.05703793760669589,2.764483869507762e-08,,4.8467458423378e-07,,0.05703793760669589,2.764483869507762e-08,2.764483869507762e-08,4.8467458423378e-07,2063240.0223355957,6.3145497535729405,1.5768045846370096e-09,1.0,1.0
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,0,lag0_1,"0,1",2,16,40,10,0.01,0.010515634767434001,-0.008063552660057205,-0.010500021163242529,4,0.05283023879885382,0.016611495297193683,2.9398649235807227e-08,0.3144315769694018,5.564739040408245e-07,,,,,,,,,
1,response_tables/trial_00001_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,axis_edge_orthogonal,1.0,0,lag0_1_2,"0,1,2",3,16,40,10,0.01,0.010943723952092976,-0.01700020733852714,-0.022227046018143848,6,0.07079762169185329,0.013621351958816818,0.0050063964965438214,0.19239843985301885,0.07071419034857084,,,,,,,,,
