table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,optimizer_final_iterations,optimizer_stage_success_fraction,quadratic_continuation_scales,observation_continuation_scales,trajectory_hat_rms,trajectory_hat_temporal_std_mean
18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.0011314512507474284,3.562084279384545e-05,0.19785124148637567,2.8605580644290446e-05,18.555133687488123,1,True,67,67,1.0,1,1,0.058653083428804716,0.012700196381271773
18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.001488606953235272,5.2986388256811396e-05,0.19595649882211785,4.266687533607536e-05,29.031713765388396,0,True,62,62,1.0,1,1,0.06908978698389051,0.01290728092874654
18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.0006203252272575233,4.364961407001268e-05,0.19574839889260642,3.512706220637357e-05,53.92266916584768,1,True,77,77,1.0,1,1,0.10348946248329238,0.01736151417251066
18,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.02089793881859181,3.812296467611047e-05,0.2370093236153945,2.9708309028493215e-05,68.5141249034213,2,True,60,60,1.0,1,1,0.09706249678289205,0.012252522584640584
19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.0032407769246647344,3.651071129537047e-05,0.17856741583106095,3.008859836447734e-05,15.352745582079695,1,False,80,80,0.0,1,1,0.06370670510559279,0.012976969842435394
19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.0026530408284884954,5.0624773179796034e-05,0.18909562964925564,4.116105177040216e-05,29.750445630145933,0,True,65,65,1.0,1,1,0.06920392094313853,0.013890235418311112
19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.0015294806051517895,5.264634205082973e-05,0.17431950009033825,4.3535644947524154e-05,40.62982550711515,0,True,69,69,1.0,1,1,0.09929874346538266,0.01613847905295306
19,9,response_tables/trial_00009_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.02091164162797665,3.325462673221544e-05,0.20812081877735367,2.6896087940783705e-05,80.76004189194902,2,True,46,46,1.0,1,1,0.10222349511588036,0.012994708558239336
20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.00035593233376340905,5.266329374511851e-05,0.17633271160079367,4.339247714286988e-05,38.21479549229771,1,True,67,67,1.0,1,1,0.09894385179333968,0.01885930527498623
20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.00077071816264207,8.489861537073183e-05,0.1501934569186193,7.220304704034948e-05,27.32838042909908,2,True,76,76,1.0,1,1,0.09148998272303388,0.018030889748799923
20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.0004984738960658319,5.8687945890464786e-05,0.1404784245361157,5.046871304853422e-05,56.83061706134494,1,True,70,70,1.0,1,1,0.1326223068276294,0.025596702035558062
20,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.00047969746759413123,5.082603385109672e-05,0.16137226211504963,4.2644578290421693e-05,72.09001221051594,1,True,48,48,1.0,1,1,0.1366116813597369,0.018940779339632792
21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.0011062510866651776,5.24384920674501e-05,0.1666594572069091,4.374751718116062e-05,46.767016037096816,1,True,64,64,1.0,1,1,0.09851385450094155,0.019076711569391915
21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.0019676288551266907,8.203273146505777e-05,0.15434254574911066,6.950835750588862e-05,31.560512151622945,2,True,74,74,1.0,1,1,0.0896862082750032,0.01823778329441757
21,10,response_tables/trial_00010_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.001574726310759278,7.384864347212568e-05,0.13499141819236338,6.398046207524564e-05,59.24708527079072,1,True,76,76,1.0,1,1,0.12176953565124164,0.023686198461654446
