candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,basis_source,basis_dim,kalman_alpha,kalman_process_var,likelihood_scale,n_trials,known_accuracy,known_median_true_rank,known_median_true_margin,zero_accuracy,zero_median_true_rank,zero_median_true_margin,joint_accuracy,joint_median_true_rank,joint_median_true_margin,best_single_tau_accuracy,best_single_tau_median_true_rank,best_single_tau_median_true_margin,continuous_joint_accuracy,continuous_joint_median_true_rank,continuous_joint_median_true_margin,continuous_minus_zero_accuracy,joint_minus_zero_accuracy,median_trajectory_rmse,median_trajectory_corr_mean,run_label,run_slug,full_cache,continuous_score_mode,observation_model,time_smoothing_sigma,time_shrinkage,trajectory_prior_mean,trajectory_process_model,brownian_cov_floor,brownian_cov_scale,catalog_residual_aggregation,catalog_residual_top_k,catalog_residual_all_anchor_shrinkage,trajectory_initial_position,trajectory_initial_position_var,trajectory_basis_family,trajectory_basis_components,trajectory_basis_smoothing_sigma,trajectory_basis_coeff_prior_var,catalog_residual_anchor_smoothing_sigma,catalog_residual_anchor_smoothing_schedule,catalog_residual_refine_top_k,catalog_gaussian_smoothing_sigma,catalog_gaussian_cov_floor,catalog_gaussian_shrinkage
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.796875,1.0,0.2351539418185097,0.765625,1.0,0.2710917175719487,0.8828125,1.0,0.2911426815245477,0.4921875,0.40625,0.0627946341296736,0.0264107648214152,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors, fine scan",catalog_residual_k10_timevary_smooth_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.19,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.734375,1.0,0.1779077800068193,0.3984375,0.34375,0.1022125564385677,0.0242618625940752,"Catalog residual profile, k=10, smooth A(t), shrunk top-2 anchors, fine scan",catalog_residual_k10_timevary_smooth_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,,,,,topk_logmeanexp,2.0,0.19,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.8515625,1.0,0.3268794762971936,0.2421875,0.171875,0.0334062691247009,0.0325008006058003,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 16",catalog_residual_c2f_k10_sched6_0_keep16_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",16.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.8046875,1.0,0.2709082706304855,0.875,1.0,0.3008117307535372,0.9140625,1.0,0.306506336022835,0.5234375,0.4140625,0.0611845870524873,0.0496506852521297,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 16",catalog_residual_c2f_k10_sched6_0_keep16_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",16.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.8203125,1.0,0.2488982620866693,0.484375,0.40625,0.0982376195495109,-0.0214046391085404,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 16",catalog_residual_c2f_k10_sched6_0_keep16_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",16.0,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.8984375,1.0,0.3052739178450565,0.2890625,0.203125,0.0350520790674706,0.0298578490478588,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 16",catalog_residual_c2f_k10_sched6_0_keep16_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",16.0,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.796875,1.0,0.2351539418185098,0.765625,1.0,0.2710917175719487,0.8828125,1.0,0.2911426815245477,0.4921875,0.40625,0.0627946341296736,0.0264107648214152,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 16",catalog_residual_c2f_k10_sched6_0_keep16_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",16.0,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.734375,1.0,0.1779077800068194,0.3984375,0.34375,0.1022125564385677,0.0242618625940753,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 16",catalog_residual_c2f_k10_sched6_0_keep16_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",16.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.84375,1.0,0.3375886704669995,0.234375,0.171875,0.0334062691247009,0.0325008006058003,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 8",catalog_residual_c2f_k10_sched6_0_keep8_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",8.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.8046875,1.0,0.2709082706304855,0.875,1.0,0.3008117307535372,0.9140625,1.0,0.3082527432142115,0.5234375,0.4140625,0.0611845870524873,0.0496506852521297,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 8",catalog_residual_c2f_k10_sched6_0_keep8_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",8.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.8125,1.0,0.2458590029733329,0.4765625,0.40625,0.0982376195495109,-0.0214046391085404,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 8",catalog_residual_c2f_k10_sched6_0_keep8_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",8.0,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.890625,1.0,0.3026594254831138,0.28125,0.203125,0.0350520790674706,0.0298578490478588,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 8",catalog_residual_c2f_k10_sched6_0_keep8_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",8.0,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.796875,1.0,0.2351539418185098,0.765625,1.0,0.2710917175719487,0.875,1.0,0.2943919784736408,0.484375,0.40625,0.0627946341296736,0.0264107648214152,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 8",catalog_residual_c2f_k10_sched6_0_keep8_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",8.0,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.734375,1.0,0.1793894003756975,0.3984375,0.34375,0.1022125564385677,0.0242618625940753,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 8",catalog_residual_c2f_k10_sched6_0_keep8_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",8.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.8515625,1.0,0.3389016238939177,0.2421875,0.171875,0.0334062691247009,0.0325008006058003,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 4",catalog_residual_c2f_k10_sched6_0_keep4_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",4.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.8046875,1.0,0.2709082706304855,0.875,1.0,0.3008117307535372,0.90625,1.0,0.3104787040621772,0.515625,0.4140625,0.0611845870524873,0.0496506852521297,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 4",catalog_residual_c2f_k10_sched6_0_keep4_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",4.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.8046875,1.0,0.2378534450770075,0.46875,0.40625,0.0982376195495109,-0.0214046391085404,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 4",catalog_residual_c2f_k10_sched6_0_keep4_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",4.0,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.890625,1.0,0.3011287177898794,0.28125,0.203125,0.0350520790674706,0.0298578490478588,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 4",catalog_residual_c2f_k10_sched6_0_keep4_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",4.0,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.796875,1.0,0.2351539418185098,0.765625,1.0,0.2710917175719487,0.875,1.0,0.2759965452474091,0.484375,0.40625,0.0627946341296736,0.0264107648214152,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 4",catalog_residual_c2f_k10_sched6_0_keep4_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",4.0,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.7265625,1.0,0.1753853699704279,0.390625,0.34375,0.1022125564385677,0.0242618625940753,"Catalog residual profile, k=10, coarse-to-fine anchors, keep 4",catalog_residual_c2f_k10_sched6_0_keep4_topk2_shrink0p19,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,4.0,6.0,1.0,0.0,"6,0",4.0,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.8515625,1.0,0.325337622116848,0.2421875,0.171875,0.0325215284938336,0.0239472465430718,"Catalog residual profile, k=10, smoothed anchors, sigma=6",catalog_residual_k10_topk2_shrink0p19_anchor_smooth6,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,,,,6.0,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.8046875,1.0,0.2709082706304854,0.875,1.0,0.3008117307535372,0.90625,1.0,0.3053672335267663,0.515625,0.4140625,0.0589636806899239,0.0387831419484407,"Catalog residual profile, k=10, smoothed anchors, sigma=6",catalog_residual_k10_topk2_shrink0p19_anchor_smooth6,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,,,,6.0,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.8046875,1.0,0.2484040046265363,0.46875,0.40625,0.0948660879649186,-0.0238559857257154,"Catalog residual profile, k=10, smoothed anchors, sigma=6",catalog_residual_k10_topk2_shrink0p19_anchor_smooth6,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,,,,6.0,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837716,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.8984375,1.0,0.3054661581812752,0.2890625,0.203125,0.0343216674918181,0.0370672753796581,"Catalog residual profile, k=10, smoothed anchors, sigma=6",catalog_residual_k10_topk2_shrink0p19_anchor_smooth6,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,,,,6.0,,,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.3030029756348539,0.796875,1.0,0.2351539418185097,0.765625,1.0,0.2710917175719487,0.8671875,1.0,0.2930371661067852,0.4765625,0.40625,0.0616552025374057,0.0279696842408344,"Catalog residual profile, k=10, smoothed anchors, sigma=6",catalog_residual_k10_topk2_shrink0p19_anchor_smooth6,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,,,,6.0,,,,,
hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,10,0.7,0.01,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.6796875,1.0,0.0853541501348331,0.6640625,1.0,0.1796906439593328,0.734375,1.0,0.1888143624837254,0.3984375,0.34375,0.1009883407925599,0.0238653207368405,"Catalog residual profile, k=10, smoothed anchors, sigma=6",catalog_residual_k10_topk2_shrink0p19_anchor_smooth6,True,catalog_residual_profile,time_varying,1.5,0.5,zero,ar1,1e-06,1.0,topk_logmeanexp,2.0,0.19,,,,,,,6.0,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,0.5,128,1.0,1.0,0.2919276750441852,0.609375,1.0,0.0212878933918858,0.7578125,1.0,0.1329679371063719,0.828125,1.0,0.1443271387466467,0.6953125,1.0,0.0638711322040421,0.0859375,0.1484375,0.0904747954084693,0.0319153160819045,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.78125,1.0,0.252654889475508,0.828125,1.0,0.2886542774932934,0.6953125,1.0,0.1277422644080843,0.0859375,0.171875,0.0904747954084693,0.0319153160819045,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,0.5,128,1.0,1.0,0.3801102579001991,0.390625,2.0,-0.151501487817427,0.7734375,1.0,0.108204144000723,0.875,1.0,0.1504058653767686,0.4375,2.0,-0.0394784507996064,0.046875,0.3828125,0.2435510866682566,0.0642426427866827,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.7602205158003983,0.390625,2.0,-0.303002975634854,0.8046875,1.0,0.2709082706304855,0.875,1.0,0.3008117307535372,0.4375,2.0,-0.0789569015992128,0.046875,0.4140625,0.2435510866682566,0.0642426427866827,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,0.5,128,1.0,1.0,0.4452712244078043,0.3359375,2.0,-0.7067944679378115,0.765625,1.0,0.1095223022809648,0.734375,1.0,0.122555333063218,0.2890625,2.0,-0.8078655840821369,-0.046875,0.4296875,0.3359786989176115,0.0216953771772173,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.8905424488156086,0.3359375,2.0,-1.413588935875623,0.7421875,1.0,0.2199162532766649,0.734375,1.0,0.2451106661264361,0.2890625,2.0,-1.615731168164274,-0.046875,0.40625,0.3359786989176115,0.0216953771772173,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,0.5,128,1.0,1.0,0.2919276750441852,0.609375,1.0,0.0212878933918858,0.765625,1.0,0.097425358142523,0.8359375,1.0,0.1539940050964219,0.6640625,1.0,0.0251325731010467,0.0546875,0.15625,0.1142629872409142,0.060595618679415,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,1.0,128,1.0,1.0,0.5838553500883705,0.609375,1.0,0.0425757867837717,0.8125,1.0,0.3002345117076572,0.8359375,1.0,0.3079880101928438,0.6640625,1.0,0.0502651462020935,0.0546875,0.203125,0.1142629872409142,0.060595618679415,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,outputs/fixation_statistics_by_stimulus_all_sessions_after_review/backimage_image_disjoint_compact_basis_delta025_v1/image_disjoint_compact_basis_delta0p25_fold0of2.npz,20,0.92,0.001,0.5,128,1.0,1.0,0.3801102579001991,0.390625,2.0,-0.151501487817427,0.7421875,1.0,0.113690639930283,0.765625,1.0,0.1355458587859743,0.5,1.5,-0.0042565515973365,0.109375,0.3515625,0.2991121621288046,0.0641937815211017,"Linear Poisson profile, k=20",poisson_k20,True,linear_poisson_profile,,,,,,,,,,,,,,,,,,,,,,
