latent,run_family,run_slug,run_label,observer_mode,prior_scale,posterior_temperature,n,image_accuracy,mean_feature_cosine,median_feature_cosine,mean_map_feature_cosine,median_map_feature_cosine,mean_feature_rmse,mean_true_mass,median_N_eff_fraction,median_true_margin,analyzer_posterior_temperature
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,continuous_joint,0.5,1.0,256,0.69921875,0.8905618605487933,0.9275376964166053,0.9004609377936442,1.0,0.33233572210059903,0.41213434591689907,0.7246136343701919,0.08626865380526283,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,continuous_joint,1.0,1.0,256,0.51171875,0.8689885307862609,0.911897248353206,0.8393031087922684,0.9999999999999998,0.35754634094638527,0.39228858479273576,0.649965911425431,0.0,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,continuous_joint,2.0,1.0,256,0.4296875,0.8382831065872436,0.911222393425811,0.7994243974058362,0.9339395343424736,0.38476568475358214,0.3686971010041561,0.4998926603749842,-0.16827918237459016,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,pure_continuous,poisson_k10_matched_brownian,Poisson k=10 Brownian,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),continuous_joint,0.5,1.0,256,0.703125,0.8938475057875704,0.9258223584974123,0.9053739132618202,1.0,0.32901162050318294,0.41440096258219317,0.7514537447531627,0.10441517565836023,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),continuous_joint,1.0,1.0,256,0.52734375,0.8706346297901207,0.9105275073274116,0.839525459355929,0.9999999999999998,0.3552804909878503,0.39462775673564243,0.6802378659255522,0.0,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),continuous_joint,2.0,1.0,256,0.390625,0.8273269296875982,0.8765005656388773,0.775776356763872,0.7975085393608309,0.400706420774375,0.3563558380161448,0.48433221334921184,-0.35368449757640974,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,pure_continuous,poisson_k10_timevary,Poisson k=10 A(t),zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),continuous_joint,0.5,1.0,256,0.7109375,0.8946019865813408,0.9308362521958964,0.9065871717424057,1.0,0.3288661523839842,0.41358246356456213,0.7494590574661165,0.10828543004312507,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),continuous_joint,1.0,1.0,256,0.54296875,0.8753702378780638,0.9165017175843639,0.8519613417806179,0.9999999999999998,0.3492014319872891,0.4007320813536698,0.6875049647651228,0.0,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),continuous_joint,2.0,1.0,256,0.42578125,0.8438886440061877,0.9108037243271154,0.7974464792197168,0.9081012800970782,0.37888380339513955,0.37135445246514537,0.5123390723534335,-0.19506561746709394,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,pure_continuous,poisson_k10_timevary_smooth,Poisson k=10 smooth A(t),zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,continuous_joint,0.5,1.0,256,0.6796875,0.8831243894089523,0.9242807675620981,0.8979988453094662,1.0,0.3455595293380445,0.3980500488016388,0.7506906893678345,0.08680002092856398,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,continuous_joint,1.0,1.0,256,0.46875,0.8538247854765558,0.8967452082594176,0.812182939544675,0.9562117982631981,0.3824156906083958,0.3693420167349541,0.6083223358298666,-0.06303699946511188,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,continuous_joint,2.0,1.0,256,0.30078125,0.784544558320867,0.7909855854066965,0.7325118688946414,0.6513672415131873,0.4595084904086056,0.2958198564782895,0.41264262014973097,-1.5880672928041975,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,pure_continuous,poisson_k20,Poisson k=20,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),continuous_joint,0.5,1.0,256,0.6875,0.8886943256742481,0.9261928824520571,0.899407289552513,1.0,0.33580389007369615,0.4078247498137298,0.7410572731560473,0.08398755411116099,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),continuous_joint,1.0,1.0,256,0.5234375,0.8693774964807368,0.9097468022375683,0.8402309980810032,0.9999999999999998,0.3557759958441953,0.39608580973078766,0.6482670056373987,0.0,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),continuous_joint,2.0,1.0,256,0.39453125,0.8285082064800892,0.8734123832498278,0.7754705359161757,0.7975085393608309,0.39761305933584684,0.35989571021139477,0.4814651784930345,-0.3237282957197749,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,pure_continuous,poisson_k20_timevary,Poisson k=20 A(t),zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,best_single_tau,0.5,1.0,256,0.83203125,0.9279617763326482,0.947172073347949,0.9584917595547299,1.0,0.28703061856344536,0.46118257428352677,0.7959402653788767,0.2937263595420916,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,best_single_tau,1.0,1.0,256,0.8203125,0.9297287744775563,0.9451508630927898,0.965374998932894,1.0,0.2833576444267383,0.46423640594305926,0.7736985576094896,0.27739528836869454,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,best_single_tau,2.0,1.0,256,0.69921875,0.9223390935758542,0.9438428270093856,0.9241821212231118,1.0,0.28825432647779514,0.4643077054061786,0.7504312382793892,0.19708820336592225,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,continuous_joint,0.5,1.0,256,0.67578125,0.8849919347859224,0.9239137986938721,0.9010246516345662,1.0,0.34365211727768236,0.3979727139326312,0.751685747938255,0.0906428713914238,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,continuous_joint,1.0,1.0,256,0.44140625,0.8514878115359116,0.8943111227027953,0.8071593550851873,0.9339395343424736,0.3857008479457681,0.36421486206429426,0.5703766866611928,-0.14728687701332888,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,continuous_joint,2.0,1.0,256,0.35546875,0.7894774474740859,0.8249288228096257,0.7534075499413171,0.6850480376517238,0.4535982542423577,0.3071070285574832,0.39797887973922547,-1.4646440314511437,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,joint,0.5,1.0,256,0.796875,0.9266980565122523,0.9444346367576617,0.9513205656027092,1.0,0.28569676392350335,0.4622593070994492,0.7845269945517382,0.27807382324736807,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,joint,1.0,1.0,256,0.80078125,0.9285251399264253,0.9458957750410519,0.9555744009089999,1.0,0.28279521664086776,0.4661198082981931,0.7602082474063916,0.24921140458107516,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,joint,2.0,1.0,256,0.7109375,0.9243728095277358,0.949819027213169,0.9314132809867326,1.0,0.2824889086875069,0.47095896519176317,0.7398758910294398,0.18708687337985452,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,known,0.5,1.0,256,1.0,0.952562806767048,0.9665020009422505,1.0,1.0,0.23144377303530228,0.5432645751831016,0.667264371848368,0.5838553500883847,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,known,1.0,1.0,256,1.0,0.9585716901356964,0.9704602883057933,1.0,1.0,0.21482769067880003,0.569237277655722,0.6135551383662933,0.7602205158003983,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,known,2.0,1.0,256,1.0,0.9668119328344323,0.9734778493797603,1.0,1.0,0.1869504165904931,0.6095136430748155,0.5675954744194658,0.890542448815637,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,zero,0.5,1.0,256,0.609375,0.8742879766199878,0.925593866259109,0.8608573023752752,0.9999999999999999,0.3512036642225473,0.39668523668629824,0.672151974282264,0.04257578678377172,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,zero,1.0,1.0,256,0.390625,0.826384896435532,0.8861813452388652,0.7726769045992838,0.7859866569993859,0.41296431955289475,0.3396191761340874,0.5060949767191216,-0.303002975634854,1
pyramid_local_field,pure_continuous,poisson_k5,Poisson k=5,zero,2.0,1.0,256,0.3359375,0.7787143121085309,0.8161046285917566,0.7368329514055354,0.6622063591400584,0.4682850781999228,0.3077236903407626,0.37306398435756477,-1.413588935875623,1
pyramid_local_field,catalog_residual,catalog_residual_all,Catalog residual all anchors,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,catalog_residual,catalog_residual_all,Catalog residual all anchors,continuous_joint,all,1.0,768,0.7981770833333334,0.9300156107579017,,0.9571750792389936,,,0.4671716718451017,,,1
pyramid_local_field,catalog_residual,catalog_residual_all,Catalog residual all anchors,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,catalog_residual,catalog_residual_all,Catalog residual all anchors,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,catalog_residual,catalog_residual_all,Catalog residual all anchors,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,catalog_residual,catalog_residual_ctf_keep8,Catalog residual CTF keep 8,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,catalog_residual,catalog_residual_ctf_keep8,Catalog residual CTF keep 8,continuous_joint,all,1.0,768,0.8450520833333334,0.9298762303494938,,0.9688775763677825,,,0.46345602696734245,,,1
pyramid_local_field,catalog_residual,catalog_residual_ctf_keep8,Catalog residual CTF keep 8,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,catalog_residual,catalog_residual_ctf_keep8,Catalog residual CTF keep 8,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,catalog_residual,catalog_residual_ctf_keep8,Catalog residual CTF keep 8,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,catalog_residual,catalog_residual_smooth6,Catalog residual smoothed anchor,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425495,,,1
pyramid_local_field,catalog_residual,catalog_residual_smooth6,Catalog residual smoothed anchor,continuous_joint,all,1.0,768,0.84375,0.9300512848843097,,0.9688233565139887,,,0.46408336929833593,,,1
pyramid_local_field,catalog_residual,catalog_residual_smooth6,Catalog residual smoothed anchor,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,catalog_residual,catalog_residual_smooth6,Catalog residual smoothed anchor,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045464,,,1
pyramid_local_field,catalog_residual,catalog_residual_smooth6,Catalog residual smoothed anchor,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038266,,,1
pyramid_local_field,catalog_residual,catalog_residual_top2_shrink,Catalog residual top-2 shrink,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425495,,,1
pyramid_local_field,catalog_residual,catalog_residual_top2_shrink,Catalog residual top-2 shrink,continuous_joint,all,1.0,768,0.8502604166666666,0.9299503589078038,,0.9694627715443874,,,0.4637717843487319,,,1
pyramid_local_field,catalog_residual,catalog_residual_top2_shrink,Catalog residual top-2 shrink,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,catalog_residual,catalog_residual_top2_shrink,Catalog residual top-2 shrink,known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045464,,,1
pyramid_local_field,catalog_residual,catalog_residual_top2_shrink,Catalog residual top-2 shrink,zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038266,,,1
pyramid_local_field,no_anchor,noanchor_ar1,No-anchor AR(1),best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,no_anchor,noanchor_ar1,No-anchor AR(1),continuous_joint,all,1.0,768,0.5611979166666666,0.8711918921075584,,0.8526632424777368,,,0.39533532662592036,,,1
pyramid_local_field,no_anchor,noanchor_ar1,No-anchor AR(1),joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
pyramid_local_field,no_anchor,noanchor_ar1,No-anchor AR(1),known,all,1.0,768,1.0,0.9593154765790589,,1.0,,,0.5740051653045463,,,1
pyramid_local_field,no_anchor,noanchor_ar1,No-anchor AR(1),zero,all,1.0,768,0.4453125,0.8264623950546836,,0.7901223861266983,,,0.34800936772038277,,,1
pyramid_local_field,no_anchor,noanchor_axis_interleaved,No-anchor axis basis,best_single_tau,all,1.0,768,0.7838541666666666,0.9266765481286862,,0.9493496265702452,,,0.46324222854425484,,,1
pyramid_local_field,no_anchor,noanchor_axis_interleaved,No-anchor axis basis,continuous_joint,all,1.0,768,0.55859375,0.869487545490368,,0.8500874049414365,,,0.39458679929451973,,,1
pyramid_local_field,no_anchor,noanchor_axis_interleaved,No-anchor axis basis,joint,all,1.0,768,0.76953125,0.9265320019888045,,0.9461027491661472,,,0.4664460268631352,,,1
