table_index,trial_id,response_cache_path,prior_scale,candidate_index,true_candidate_index,n_fit_trajectories,n_fit_samples,linear_train_r2,linear_residual_var,quadratic_train_r2,quadratic_residual_var,profile_energy,profile_start_index,optimizer_success,optimizer_iterations,trajectory_hat_rms,trajectory_hat_temporal_std_mean
49,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.010760152813148127,4.685456041115306e-05,0.20467564367172963,3.7669907056428626e-05,45.82510876837713,1,True,26,0.007196465360291066,0.0012336335781013583
49,24,response_tables/trial_00024_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.010760152813148127,4.685456041115306e-05,0.20467564367172963,3.7669907056428626e-05,45.82510876837713,1,True,26,0.007196465360291066,0.0012336335781013583
50,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.0055909380014522725,6.16277206693167e-05,0.259866519396587,4.5869191204839285e-05,16.18273038779844,1,True,60,0.061125686678093816,0.01094961967726456
50,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.006462233996117006,0.00010240536085451686,0.2580261775639714,7.647630480799435e-05,30.382517032013524,1,True,63,0.048355183855002426,0.010084334442360753
50,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.008390772915378708,8.677505789300164e-05,0.23591364281518568,6.686468426166311e-05,12.426780328685881,1,True,64,0.02404583032208368,0.014878762836568853
50,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.008390772915378708,8.677505789300164e-05,0.23591364281518568,6.686468426166311e-05,12.426780328685881,1,True,64,0.02404583032208368,0.014878762836568853
51,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.0064872696775214456,0.00012534335120075997,0.2431466055682555,9.548598415538499e-05,8.818329860253439,1,True,58,0.05020908044711352,0.009119725146652888
51,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.013299591453604154,0.00011436744192415306,0.2223855672177919,9.013249889256597e-05,29.042176914405047,1,True,64,0.052813837849064335,0.010244828445170703
51,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.007795065077757624,0.00011520769852004376,0.22874807695618538,8.955222445048528e-05,9.689082803637238,2,True,57,0.027060655206278813,0.023201398179000948
51,25,response_tables/trial_00025_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.007795065077757624,0.00011520769852004376,0.22874807695618538,8.955222445048528e-05,9.689082803637238,2,True,57,0.027060655206278813,0.023201398179000948
52,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.003525612769712194,0.0001281477265993331,0.1639006915518234,0.00010752331114773257,44.59921844879577,0,True,60,0.12979054281024016,0.0214034830712372
52,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.008088057218361033,0.00020860557002041553,0.15956023808366215,0.00017674997955032713,43.57010928667211,0,True,65,0.11315491286889794,0.02026075975676452
52,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.004786222591784628,0.00018941971549826236,0.25635734187940873,0.0001415380131698036,26.255442380112584,1,True,72,0.07855638467136762,0.02047621979260904
52,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.004786222591784628,0.00018941971549826236,0.25635734187940873,0.0001415380131698036,26.255442380112584,1,True,72,0.07855638467136762,0.02047621979260904
53,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.0036268754592277963,0.0002381074639634366,0.16908160308089215,0.00019856805385247715,27.02509674983429,0,True,59,0.10514239356768748,0.017748735548251713
53,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.010189934625193575,0.00022237197750622323,0.14481301870074426,0.00019212738566876713,44.99769919190615,1,True,72,0.11032660618979453,0.020210086841683437
53,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.003157918640330326,0.00023400319372419046,0.2492344415400981,0.00017623808394817854,22.205728432867076,1,True,73,0.07487075320466963,0.019566134893681003
53,26,response_tables/trial_00026_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.003157918640330326,0.00023400319372419046,0.2492344415400981,0.00017623808394817854,22.205728432867076,1,True,73,0.07487075320466963,0.019566134893681003
54,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.002846705720687459,4.365285510239101e-05,0.5107000313161093,2.1420317976284373e-05,10.423166771795922,1,True,78,0.030204431394130378,0.007639022178785611
54,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.0029315262636410155,4.406413300110887e-05,0.5071068615613273,2.1782765556820193e-05,11.58101723236918,1,True,77,0.03176181176793511,0.007635924025759769
54,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.002297631241084508,4.4356077652688086e-05,0.5077833460587431,2.188307937097858e-05,11.46450453980138,1,False,80,0.040888817983285884,0.007429886394124305
54,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.002191920385508306,4.66958731300836e-05,0.5157851406484282,2.2660505664293766e-05,12.51742235704677,1,False,80,0.04644399810620939,0.007696986875040572
55,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.0038956518806015916,5.569322426467851e-05,0.4825409228679749,2.893167215354134e-05,8.2151782520706,1,True,73,0.02968645097968078,0.007114463646015163
55,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.004041398854472966,5.6219443867235825e-05,0.4804421466627147,2.932777882321744e-05,8.60936666223892,1,True,73,0.03139675581445152,0.007324255214698052
55,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.004086254494661712,5.447385758556807e-05,0.49202670419757155,2.7784800739719082e-05,9.293638642804781,1,False,80,0.0413300254829521,0.007176678151565243
55,27,response_tables/trial_00027_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.0035579207061194884,5.4768241161057915e-05,0.48851516351373936,2.8113149230665812e-05,10.205248914084308,1,False,80,0.04686549110562403,0.007568341093296791
56,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.00286188610795568,0.00011659548739922091,0.2943031531754582,8.251722270492711e-05,13.512250305015773,1,False,80,0.07507418031550442,0.015942397583009072
56,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0017739088081725196,0.00011394472899078663,0.3008881507398864,7.980167108543667e-05,14.583313576542228,1,False,80,0.07501240573524276,0.015885999850218633
56,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.0013084429510501483,0.00011704549614523177,0.2997578028048512,8.206757613403577e-05,15.893293250343708,1,True,76,0.07943614118907964,0.015587492096410301
56,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.001456402184605854,0.0001193698066820012,0.3063781911631931,8.291826357147886e-05,17.815032655080888,1,False,80,0.08311216024418513,0.016324058525097718
57,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.004823910831565303,0.00014203482906537923,0.2819072528199704,0.00010248857635238206,12.285661042263325,1,True,76,0.07020301443708932,0.01528622699763422
57,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.00297649828071056,0.00014188905165720043,0.28330707582845405,0.00010199446569190045,13.121413771893984,1,False,80,0.07222493655490558,0.015438702333912152
57,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.00365164525512518,0.0001407861635257465,0.2844539504945319,0.00010110819439419256,13.75233504145054,1,True,76,0.07735770949389627,0.015386238269035419
57,28,response_tables/trial_00028_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.0026563482948943618,0.000143181876039026,0.28826208590457925,0.00010217939384690404,15.728060077542864,0,False,80,0.08137262557967867,0.016053074983890744
58,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0003364242513483884,0.0001840798255638905,0.3743617004951234,0.0001152061471807628,41.125782187902445,0,True,69,0.10854480803270783,0.02377094433574855
58,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.00027210274655875555,0.00018664839444541517,0.37514197408945904,0.00011666049093253174,41.216794843582136,0,True,69,0.10869318974917777,0.02374330909356706
58,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.0002963445577843782,0.00019533286130310712,0.3698124254272851,0.000123132831843555,41.923234447244624,0,True,76,0.11230515436749658,0.02345445329479979
58,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.00017521347970472778,0.00020222214018567338,0.380301399713179,0.0001253387382565388,42.87399963993067,1,False,80,0.11264314707398708,0.023882088788366607
59,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.0005503468967141822,0.00025186805013520055,0.3442873597691497,0.00016524400566966942,30.383521029349787,0,True,70,0.10142689530078355,0.02245009683739753
59,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.0004882980682715532,0.0002540660573889269,0.34240994726157237,0.00016715293253148988,30.09610024710732,0,True,67,0.10190474121797358,0.02250326132965147
59,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.0005385175551091415,0.00025408129908285605,0.3434742193364515,0.000166900802244351,31.186735390440276,1,False,80,0.10516131375838471,0.02232196107297139
59,29,response_tables/trial_00029_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.0005740935847249329,0.0002601345432242397,0.3481727772950166,0.000169660177659063,31.279432607700294,0,True,69,0.10721042284756664,0.023007505561832852
60,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.00026831962055418046,0.00011246095050213019,0.365555046950905,7.136943228016917e-05,5.604941674966839,1,True,75,0.03920545791343089,0.008531447033599624
60,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.000320925282635387,0.00011133542146408975,0.3641215055009883,7.081852764099734e-05,5.32557755213026,1,True,64,0.03771103418557933,0.008391983144264856
60,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.0004926528067775715,0.00011504178037095336,0.3605256417807885,7.360252916368931e-05,6.01119316457778,1,True,74,0.049905061908954385,0.009092806072800289
60,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.00023137091241454133,0.000122904547034552,0.37339023250732517,7.703101237673096e-05,6.967708037833926,1,True,72,0.05327183569445377,0.009468922509247423
61,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.0003261855304600436,0.0001384697586649442,0.34602402607669946,9.058544294258945e-05,4.722616071891686,0,True,69,0.03585292105105271,0.007994740282253946
61,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.00042097858577050395,0.0001380778456381832,0.3467857621389404,9.023240061244336e-05,4.347364823943187,1,True,76,0.034338721223296544,0.007875875316424806
61,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.0005013738099879372,0.0001382349999192544,0.3442865106300277,9.068802274959838e-05,4.9137332803825,1,True,72,0.045272072066818735,0.008575548033063174
61,30,response_tables/trial_00030_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.0003649309917828081,0.00014014249404552487,0.3506989324943818,9.10278898847946e-05,6.019840240856602,0,True,73,0.050420289080756,0.009198709013532617
62,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.0006699749974949931,8.209851875863911e-05,0.0852836245489621,7.514720625812595e-05,24.157203163706296,0,True,66,0.11166400347732273,0.02031439894031923
62,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0007767002663857658,8.10382953687283e-05,0.08636085671679272,7.409731015435178e-05,23.960972514086233,1,True,77,0.11011942112354502,0.020176481798735837
62,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.0005794066877525816,8.430523123720678e-05,0.08480477761886929,7.72004753217272e-05,27.301924119634965,0,True,70,0.12150248889373712,0.02112829689159644
62,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.0006541143367260194,8.323977487257682e-05,0.08845386516079412,7.59265597012219e-05,30.414885860142018,2,True,74,0.12513629476448712,0.021940241905028447
63,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.0018683648750098536,0.00010488955175185874,0.08492341255668456,9.616163810250405e-05,18.631812424890768,2,True,78,0.09907165828980422,0.018112538806852988
63,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.0020455423289228447,0.00010411076227685025,0.0857519964311203,9.537815661826185e-05,17.940126319447106,1,True,69,0.09752997922869386,0.01792857842274509
63,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.0023581934862864085,0.00010168397626696073,0.08532508526974203,9.322763111385046e-05,19.241807414537575,2,True,75,0.10799165182117064,0.018965924328196278
63,31,response_tables/trial_00031_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.0024561761107534386,0.00010356165459682434,0.08528190504308808,9.496296516984939e-05,21.34020125077714,2,False,80,0.11330216157327967,0.020192381668111443
64,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.0006453986047255666,0.00017099056313171586,0.2688947554255018,0.0001250928322177188,38.325296418832224,0,True,77,0.11045665723596162,0.02190256067005846
64,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.0007650923086198747,0.00017095817466443068,0.26918553548996926,0.0001250343697055731,38.19010205954058,0,True,78,0.10980004166331399,0.021830363590051194
64,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.00038422513961600124,0.00017861401534110865,0.2638403113378939,0.00013153897850658083,38.5720939412453,0,True,71,0.11467397036670775,0.021765012264608863
64,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.00015756897454988206,0.00017462635991303418,0.2767001048122353,0.00012632713305893244,42.24488148857742,0,True,67,0.1178108045061501,0.022352056851929262
65,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.0019742046928299395,0.0002293923870258901,0.2502137313052074,0.00017233548746322492,29.603923472263553,0,True,67,0.10168539263371408,0.020342216190609354
65,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.001969030107753955,0.00022799849263643345,0.25116097531210146,0.00017107101283100605,29.67251245285506,1,True,72,0.10141236007707098,0.020339700862060685
65,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.002537317634859537,0.00023029394414358722,0.2516965761190081,0.0001727681144853293,29.878674672962248,1,True,79,0.10486405190800237,0.02020657130686588
65,32,response_tables/trial_00032_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.0008935588614346068,0.00023149505836024683,0.2608669972712615,0.00017125866730243939,31.354691812661628,0,True,63,0.10880574265017823,0.02087541688388843
66,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.0019267020887072661,7.177597973148623e-05,0.3839067153599086,4.430606369649842e-05,6.730560391655182,0,True,73,0.027841329381863913,0.008361489142793457
66,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.002322788778178042,7.269624929531724e-05,0.459576077088491,3.937825960464221e-05,62.26614963786552,1,True,71,0.04814120922709961,0.007589827764274946
66,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.005227226312115474,5.3239473845411134e-05,0.45407241128808673,2.921762471741667e-05,126.53619036063257,0,True,56,0.06609117407856561,0.00829268141759414
66,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.0017739230435762643,5.393130595544639e-05,0.43948498096002153,3.0283026743437358e-05,96.25918634622215,0,True,73,0.06720739002546229,0.009800679195084481
67,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.0016474300501395645,8.72743116711264e-05,0.3675677150542356,5.528617244908909e-05,5.221576806440476,0,True,68,0.026963893166756098,0.007681252749654566
67,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.008724054041284401,9.248710850125279e-05,0.42337904141096094,5.3799353629571404e-05,48.8147403144506,2,True,67,0.04045061390205117,0.007337054063098444
67,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.010637472857561447,7.986034850250536e-05,0.4013367662253817,4.8323494344348386e-05,82.81201601604609,0,True,54,0.0569286782799188,0.007727657308984841
67,33,response_tables/trial_00033_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.006313218212887328,5.6489724324010825e-05,0.43230180495850634,3.227286014558558e-05,82.6818304369592,0,True,65,0.06602263001673442,0.011859792709048944
68,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.0012909860817102992,0.00014837312009653703,0.35177214230564324,9.630391679580329e-05,12.63299077275153,1,False,80,0.05414667755440279,0.012566031597286306
68,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0011974191207665408,0.00015841048044176813,0.3831993628893885,9.782482257451695e-05,37.20659086146818,1,True,68,0.059891018061918294,0.00993627342438686
68,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,2,0,16,640,0.0038115786130415996,0.00011606250881095175,0.38577468731503894,7.156129225649436e-05,70.36661844036983,0,True,64,0.08740652880747182,0.01157539352961803
68,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,3,0,16,640,0.001477424529261362,0.00011146800968835297,0.3745847836721804,6.981693865059308e-05,55.75241346761646,1,True,73,0.07709692502240204,0.01323168528597838
69,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,0,0,16,640,0.001455388809219249,0.00017913288429111972,0.3353089108701327,0.00011924157481201394,9.98730013680108,0,True,68,0.051829911745154764,0.011997239466688353
69,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,1,0,16,640,0.0024165920391578943,0.00019499214970071757,0.3729703468391745,0.00012256204245201719,32.86627191868193,1,True,69,0.05422712809571491,0.00952631677129154
69,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,2,0,16,640,0.0037975748933362086,0.00016359621721555382,0.3628794560224602,0.00010462784297466594,54.150845769882885,0,True,59,0.08056793441247365,0.010978516272288814
69,34,response_tables/trial_00034_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,1.0,3,0,16,640,0.0034981902843356227,0.00011739021527181966,0.3946040207888599,7.131704491792922e-05,53.83038159275698,1,True,73,0.07366980224884526,0.012658613683069739
70,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,0,0,16,640,0.007809887345814337,0.00014446367144556633,0.41014691739405507,8.588307909941783e-05,35.57923712389679,1,True,78,0.07866526626263112,0.017717964561473926
70,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,1,0,16,640,0.005777852689587415,0.00019071872169200375,0.41511725319903137,0.00011219634375612183,51.05983524573285,1,False,80,0.08140865973383558,0.013890605239915688
70,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,2,0,16,640,0.001164461079107948,0.0001209326197986637,0.4445817333518157,6.724649199242941e-05,98.86376573319617,1,True,67,0.09531765921131466,0.013359991464325158
70,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,2.0,3,0,16,640,0.004894228091195885,0.00012861700650117328,0.40804354661687314,7.65101250163048e-05,81.60040924135163,1,False,80,0.09714129500245537,0.016908560511138634
71,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,0,0,16,640,0.0070733203361558195,0.0002010025489743175,0.41230279445927076,0.00011897015032244123,24.016646081212095,0,True,71,0.07207376573398924,0.01626664548104919
71,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,1,0,16,640,0.008296102567921015,0.00021102777189321292,0.38420783625382515,0.00013103633917457293,56.537800998223844,1,True,78,0.07790561998159898,0.013398694158028595
71,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,2,0,16,640,0.0015071815484209994,0.00017271315557878462,0.3962205417502137,0.00010443806262891677,84.40439126362682,1,True,63,0.08783603917349986,0.012543032426727345
71,35,response_tables/trial_00035_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,2.0,3,0,16,640,0.015488843035569633,0.00011538604607385003,0.41087506546255637,6.904624326390169e-05,83.5962903324334,0,True,79,0.09720045557241522,0.017861621598109053
72,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,0,0,16,640,0.0017054529185855927,7.483184245951345e-05,0.26719073644270774,5.4931149853229814e-05,16.324324179551027,1,True,77,0.07405392130124483,0.014470796390023351
72,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,1,0,16,640,0.0007861881697147632,8.265523036061042e-05,0.37682751868410147,5.1548992205391384e-05,39.84701748524587,1,True,71,0.05680067034708895,0.011552745642980134
72,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,2,0,16,640,0.001031689306184913,5.800265191878531e-05,0.41282870152548923,3.409266548051383e-05,95.2913677484598,1,True,59,0.0379374574671597,0.01535388156872602
72,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,0.5,3,0,16,640,0.0030912973073660144,7.089689365438508e-05,0.3645097799832867,4.519399060840357e-05,32.37604193066447,1,True,71,0.046175287158610856,0.014824767119637212
73,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,0,0,16,640,0.0034057746278582934,0.00016094670110611994,0.23110745122855214,0.00012417362661682168,7.508720389790142,2,True,76,0.05995944191087275,0.01216713550604652
73,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,1,0,16,640,0.0047879945010905756,0.00012761447724661846,0.37593037808946117,8.00234705023316e-05,30.59099097520911,1,True,68,0.052599282325549605,0.010556653044878949
73,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,2,0,16,640,0.004605653749013006,0.00010745013631560825,0.3628762381610776,6.87757925462875e-05,51.333498414059164,1,True,64,0.034032787185079835,0.013371486290612081
73,36,response_tables/trial_00036_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,0.5,3,0,16,640,0.0018297217233569363,0.00010396647398553497,0.3486512821502985,6.78425625402807e-05,23.65108675921681,1,True,68,0.04008495125421892,0.013548586337105043
74,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,0,0,16,640,0.0037273230363279453,0.00010363945862090215,0.3986952406453932,6.255205142794023e-05,37.89234123288355,1,False,80,0.10522198052137217,0.017936213447907405
74,37,response_tables/trial_00037_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,1.0,1,0,16,640,0.0024760727265871196,0.00010268236971319343,0.3845766217165927,6.334999004161093e-05,66.8511798447186,0,True,77,0.09807395219092355,0.018191366590571273
