table_index,trial_id,prior_scale,prior_family,image_correct,feature_cosine,candidate_posterior_true_mass,residual_variance,B_train_r2_energy,B_singular1,B_singular2_fraction,B_singular3_fraction
470,235,1.0,axis_edge_parallel,True,0.963483857530022,0.7521931331852202,2.3656020481272405e-06,0.1277002283769097,0.1348057749554661,0.05651666057430482,1.7892409326398581e-09
471,235,1.0,axis_edge_orthogonal,True,0.961645747023284,0.7448975601992928,1.443823371705338e-05,0.1133669559253518,0.3085013089442507,0.026909226977514935,2.2556538410684575e-09
472,236,2.0,axis_edge_parallel,True,0.9112331420232852,0.6124702833552724,4.0952508992993705e-06,0.276372940972056,0.260093824715067,0.03326775556079804,1.6112181521805004e-09
473,236,2.0,axis_edge_orthogonal,True,0.9802825352700784,0.8193588983182164,2.7365291362137684e-05,0.2371210344337041,0.6185028112436817,0.019079030716505328,1.2422533025815463e-09
474,237,0.5,axis_edge_parallel,True,0.865723702356133,0.3066636819864446,1.5123528061824862e-05,0.4706182266941243,1.2149237528377688,0.004393834922991515,5.135713202505009e-10
475,237,0.5,axis_edge_orthogonal,True,0.8655728906177325,0.3062356496510473,5.10701475776426e-05,0.4186393355648863,2.008853008476716,0.004879607998895812,3.1346972622073833e-10
476,238,1.0,axis_edge_parallel,True,0.8642391945351507,0.2998337901553694,1.2106521218377477e-05,0.118624742461743,0.2881275129046837,0.05157989169075986,2.640179980202214e-10
477,238,1.0,axis_edge_orthogonal,True,0.862128666640308,0.2941106418314199,5.383210621813513e-05,0.0815736261020867,0.4933719450001523,0.04963400599815975,2.4837288330013833e-10
478,239,2.0,axis_edge_parallel,True,0.8719339946560386,0.3171223153340579,2.644290910405456e-05,0.2556088580321246,0.5933628324771281,0.02764692342816895,9.91487629298531e-11
479,239,2.0,axis_edge_orthogonal,True,0.8588294998098126,0.2845549369129894,8.267473476637387e-05,0.2389275304018642,1.0144044195426938,0.018988363863392567,1.1306694823425105e-10
480,240,0.5,axis_edge_parallel,False,0.7633141114173068,0.2340642304487862,2.567114261107654e-05,0.444055042079149,1.893083045582287,0.007411250138596866,9.370774396570505e-10
481,240,0.5,axis_edge_orthogonal,False,0.8003964044074049,0.2515392768524526,3.717273569153906e-05,0.38418867248857,2.0141718081173954,0.007638395042522702,1.0563821839798091e-09
482,241,1.0,axis_edge_parallel,False,0.801904633046485,0.2067660591194691,2.7097659659322377e-05,0.1947586355976562,0.5742864420088645,0.012631293635507471,1.191883014974713e-09
483,241,1.0,axis_edge_orthogonal,False,0.6979068880523102,0.0680050918150008,3.687185468728509e-05,0.1892481479253442,0.6563822210110477,0.02531344402408143,1.3999002789041783e-09
484,242,2.0,axis_edge_parallel,False,0.7756754025558305,0.2009930608995707,5.450201932589659e-05,0.2286054809149658,0.7344710716188166,0.00903050347089882,6.201469674571679e-10
485,242,2.0,axis_edge_orthogonal,False,0.7191444943785472,0.0684224383671693,7.05616562651236e-05,0.2088050343813604,0.7886019994469041,0.013204839729839695,8.125580715188077e-10
486,243,0.5,axis_edge_parallel,False,0.9425804996251016,0.2798330803527513,6.255914458037573e-05,0.4468339366904346,2.2807189109369097,0.00995443200480821,2.700574299015667e-09
487,243,0.5,axis_edge_orthogonal,False,0.9434364815903546,0.28219167859473,7.297378600500947e-05,0.4282154136428485,2.3667665218095486,0.008558269796770742,3.319311911397003e-09
488,244,1.0,axis_edge_parallel,True,0.93138552473565,0.2630317504943779,7.238954090584747e-05,0.2386824704158971,1.0377549536738582,0.009818142335751266,1.4589126371194863e-09
489,244,1.0,axis_edge_orthogonal,False,0.9333791896614496,0.2583286371099806,7.629240791267762e-05,0.2219967989010829,1.012523994873309,0.01246132981237698,2.9412833840715147e-09
490,245,2.0,axis_edge_parallel,False,0.9282514411709436,0.2529877794118504,0.0001143608195335,0.296987344716259,1.3039990083041444,0.008664796259963912,3.5242056257654763e-09
491,245,2.0,axis_edge_orthogonal,True,0.9455387911796836,0.3019780923606515,0.0001138768947081,0.2825153888625187,1.2521669471387693,0.011717587493457339,5.268248554995168e-09
492,246,0.5,axis_edge_parallel,True,0.9420650634341656,0.2907916681998859,5.825972971601014e-05,0.3420034320585516,2.5764560837580435,0.0037643090618457438,7.183441008862855e-09
493,246,0.5,axis_edge_orthogonal,True,0.9415594183686506,0.2899694435297795,6.300575625443204e-05,0.3192997870120223,2.517045950038614,0.009157788400515406,7.535513572250902e-09
494,247,1.0,axis_edge_parallel,True,0.9337363773704992,0.2901233194803597,3.55982916931722e-05,0.0256748474067113,0.2332251350261069,0.12023015868879426,3.4017558359239986e-09
495,247,1.0,axis_edge_orthogonal,True,0.9431356351646564,0.3017668281652843,3.645561460972548e-05,0.0299006120414684,0.2370375447872987,0.17227930286999146,2.2605609027293864e-09
496,248,2.0,axis_edge_parallel,False,0.912676388023502,0.2299013318290763,0.0001188723995136,0.2897730569211514,1.3505832297283489,0.007948372010652379,1.9330593964250604e-09
497,248,2.0,axis_edge_orthogonal,True,0.9460552533871892,0.306518224791285,0.000124189108045,0.2877371299706286,1.3741863895732962,0.010773510885322548,2.074481135201516e-09
498,249,0.5,axis_edge_parallel,True,0.8937258412596336,0.3781685283171654,1.0860477669682564e-05,0.2232151748213751,0.6894171464632004,0.03536625210850593,1.07785677873095e-09
499,249,0.5,axis_edge_orthogonal,True,0.8922131631959324,0.3743102554688153,2.7984813754001417e-05,0.1350914709401237,0.81651774616285,0.01951761700615893,1.1365584694982803e-09
500,250,1.0,axis_edge_parallel,True,0.8918526391381829,0.3718929660643194,2.3803372075247588e-05,0.1795940120981924,0.4906532465254225,0.01297780363357378,6.112995235003401e-10
501,250,1.0,axis_edge_orthogonal,True,0.8907112808377999,0.3685057732645329,4.019749965946475e-05,0.1478528559679059,0.5669956115419774,0.01746546433979665,5.507754892503237e-10
502,251,2.0,axis_edge_parallel,False,0.8823737111601317,0.3614856027405286,3.966865837234733e-05,0.1675472085031066,0.418056389234273,0.031981329250846915,5.662475666627656e-10
503,251,2.0,axis_edge_orthogonal,False,0.883782869435437,0.360672435770094,5.4329261325092094e-05,0.1569371275929817,0.4666850373909507,0.04420164094208476,5.833634505068182e-10
504,252,0.5,axis_edge_parallel,True,0.9223394289996,0.3073680447797779,2.814878757426155e-05,0.3830921908795901,1.9210686156079169,0.014805809175346659,1.8079899862546317e-09
505,252,0.5,axis_edge_orthogonal,True,0.9228203627052898,0.3074629375185132,3.483658524032696e-05,0.3885371411062356,2.117352340967213,0.0091751631069799,6.0205420921366e-09
506,253,1.0,axis_edge_parallel,False,0.9181406015655152,0.2903198486197329,5.013103072834473e-05,0.1215984690538944,0.5184990980813418,0.021312574488435654,1.6674729690611157e-09
507,253,1.0,axis_edge_orthogonal,True,0.9212420992435156,0.3017677148970527,6.79954506447267e-05,0.1116266854010193,0.5718083637511205,0.01075318331122933,4.79158700982825e-09
508,254,2.0,axis_edge_parallel,False,0.9112340783092056,0.2576309460311928,6.081811311902918e-05,0.2792779900044336,1.0182347595241514,0.005429664124487066,1.0248709760219284e-09
509,254,2.0,axis_edge_orthogonal,False,0.9099922326932536,0.2523009402566402,8.623334542649287e-05,0.2526501289113677,1.1324465787311355,0.004665434249720109,1.1721982468218333e-09
510,255,0.5,axis_edge_parallel,True,0.8939699894474888,0.2837269821472383,1.2597764483283188e-05,0.453457597769601,1.3770394375394512,0.006887434910031168,9.580560925736476e-10
511,255,0.5,axis_edge_orthogonal,True,0.8940533763824157,0.2840584715980676,4.464835352832054e-05,0.3542140736308546,2.1118723845332585,0.0035357505909663104,8.92687103962376e-10
512,256,1.0,axis_edge_parallel,True,0.8909351066370516,0.2722550678969058,1.38924327041462e-05,0.1324214895555047,0.337369054654976,0.02252646814889994,6.164855477949833e-10
513,256,1.0,axis_edge_orthogonal,True,0.890356751483302,0.2701469824234758,5.93113261857524e-05,0.1015383214396374,0.6044136496722406,0.027197452548649456,5.930637738043175e-10
514,257,2.0,axis_edge_parallel,False,0.8800485084671117,0.2457467662629066,2.411521709744432e-05,0.2797167151744231,0.6018350151186115,0.011547959346881104,4.564794206825617e-10
515,257,2.0,axis_edge_orthogonal,False,0.8912781660113048,0.2786674332073786,8.193286448337838e-05,0.2402298678817633,1.005766966843469,0.011663386305632349,3.564251977700678e-10
516,258,0.5,axis_edge_parallel,False,0.8450942256024582,0.2225029170461419,2.8868836639151427e-05,0.0478291516663286,0.6163077460500663,0.041421471542924075,1.113386651216582e-09
517,258,0.5,axis_edge_orthogonal,False,0.8620482593332487,0.263884124936776,2.843497334044514e-05,0.0561606209630294,0.6211833459535903,0.0537702877920706,1.5990182488390718e-09
518,259,1.0,axis_edge_parallel,False,0.8290891019755527,0.2019052195907133,4.9542444825346894e-05,0.1881226940825672,0.7715741591194862,0.027270493904681236,5.284251367158079e-10
519,259,1.0,axis_edge_orthogonal,False,0.8414300429585573,0.2271826263486157,5.1809400712168055e-05,0.179223862047642,0.7634042740603149,0.021058594669252605,9.238565871011592e-10
520,260,2.0,axis_edge_parallel,False,0.8216373333483658,0.1965470243398395,8.163942899015237e-05,0.2758946521353776,1.12683921721801,0.01861196121845421,5.273003947852406e-10
521,260,2.0,axis_edge_orthogonal,False,0.8421814622789466,0.2398812624327035,8.42703808435805e-05,0.2607498156710848,1.0983169131413004,0.021104969478428725,6.059681217778675e-10
522,261,0.5,axis_edge_parallel,True,0.9873462596477764,0.2610044038852886,3.1906960343475453e-05,0.4117724365549192,1.7965688864663416,0.008074141347481675,1.876453473488833e-09
523,261,0.5,axis_edge_orthogonal,True,0.987668419666664,0.2648819411160996,5.8262734093682576e-05,0.3725019564927441,2.2208982139785283,0.008660638588963338,2.1163969911175556e-09
524,262,1.0,axis_edge_parallel,True,0.9873042776566228,0.2625279551291158,2.884380801774454e-05,0.2617678038375725,0.7165856570127901,0.01935402317721754,8.64985997633328e-10
525,262,1.0,axis_edge_orthogonal,True,0.9869868540966232,0.2586052172005281,5.78828613419222e-05,0.2317134161653018,0.9309955975257108,0.021352602172290406,7.716369431031625e-10
526,263,2.0,axis_edge_parallel,True,0.9881192509357728,0.2711690284103627,6.325509820279414e-05,0.2301587580682167,0.8284262688800991,0.011267864361504122,2.5071852034643325e-09
527,263,2.0,axis_edge_orthogonal,True,0.9865667125350044,0.2550596039689672,0.000109376456203,0.2378136369197167,1.1134609317912103,0.011389646124618803,2.73656443256202e-09
528,264,0.5,axis_edge_parallel,True,0.9871394687160346,0.2597539629742043,3.312598557018631e-05,0.3529347207050575,1.6242024597582423,0.0073536882878771845,1.2580316374663651e-09
529,264,0.5,axis_edge_orthogonal,True,0.987282391246257,0.2609520199838181,5.921294138662056e-05,0.3226546323748765,2.026214833753453,0.007780952003540051,1.4685880741804123e-09
530,265,1.0,axis_edge_parallel,True,0.9867436363888534,0.2563365816860692,3.734836385810068e-05,0.1600348797293278,0.5863904068985334,0.014531257648915354,1.0350738076788405e-09
531,265,1.0,axis_edge_orthogonal,True,0.9877274132443165,0.2649952128220961,6.475268942739594e-05,0.1570159384550062,0.7608341170307242,0.015968716218934715,5.471583603989509e-10
532,266,2.0,axis_edge_parallel,True,0.9874947320522512,0.2631143282232678,6.666774167588423e-05,0.2051353232606816,0.7030963894469431,0.01020766414951472,1.2917358727840545e-09
533,266,2.0,axis_edge_orthogonal,False,0.9867563668455862,0.2551892837557519,0.0001166694416723,0.2140932758016793,0.9561183268349952,0.00979107470568146,1.507372621318025e-09
534,267,0.5,axis_edge_parallel,False,0.9969259096737524,0.254959084334997,2.3321260960559733e-05,0.3448241045269906,1.235401448001132,0.016357461723822495,1.5178806320171077e-09
535,267,0.5,axis_edge_orthogonal,False,0.996827775469266,0.242953085240521,4.715602743637416e-05,0.2800914979443121,1.4948529801854034,0.012951048727638508,1.7595612732122094e-09
536,268,1.0,axis_edge_parallel,False,0.9964560146889304,0.2072810476412062,3.3333874476427307e-05,0.1060744871647854,0.3522149169569742,0.05413285975531924,2.086287848793935e-09
537,268,1.0,axis_edge_orthogonal,False,0.9973327697203718,0.2351150469505299,6.682190489994099e-05,0.1045258030867246,0.488910048587056,0.04694269966227183,2.9610247906561877e-09
538,269,2.0,axis_edge_parallel,False,0.99688630308897,0.1956480933670398,5.578392961542918e-05,0.3128455033880609,0.9570649061581162,0.007911710438579,7.979494945477348e-10
539,269,2.0,axis_edge_orthogonal,False,0.997341636614383,0.2438630834006545,9.94387123358424e-05,0.3113914324426634,1.2687585881800147,0.008645260001745758,1.380743492355065e-09
540,270,0.5,axis_edge_parallel,True,0.9923398025038028,0.2546851338395419,4.652983134642355e-05,0.3733234606934682,1.6185432655203789,0.007195384527853553,1.698516082741395e-09
541,270,0.5,axis_edge_orthogonal,False,0.9922010834226525,0.2549685633477612,7.905545012125079e-05,0.3675866995928498,2.077175276863895,0.00847215453419341,3.1955478637515864e-09
542,271,1.0,axis_edge_parallel,True,0.9924625267462024,0.2861562483208322,2.249617362783893e-05,0.1547534532532218,0.4776577847949535,0.040082865361306,1.2208357040213205e-09
543,271,1.0,axis_edge_orthogonal,False,0.9919080853725276,0.2247976486108047,5.030981655056164e-05,0.126208048123271,0.6342173967787508,0.04125295134978091,7.715182773350716e-10
544,272,2.0,axis_edge_parallel,True,0.992775875635097,0.2758306584023778,5.982820274110686e-05,0.2373299417868718,0.823573466060445,0.017383807756947495,7.996065504262522e-10
545,272,2.0,axis_edge_orthogonal,True,0.9936124537446352,0.2815538052546517,0.0001096514066268,0.2415905155772826,1.1320475374164871,0.01600493094445428,7.091998311168369e-10
546,273,0.5,axis_edge_parallel,True,0.9888366815664048,0.2560261788692204,3.5091948509615374e-05,0.4658797278506356,1.6975054039669133,0.006242413508117728,1.9705588528679484e-09
547,273,0.5,axis_edge_orthogonal,True,0.9887305921744942,0.2550782449202959,6.451000215081866e-05,0.4332455552264423,2.149757483745279,0.005204607081114468,2.5179580537898807e-09
548,274,1.0,axis_edge_parallel,False,0.9884114347529864,0.2362576618822865,2.7679085428831862e-05,0.2788648121411567,0.7370541604293348,0.024258656357937135,1.5749075780050811e-09
549,274,1.0,axis_edge_orthogonal,False,0.9883555604618788,0.2436185809997779,5.724706297383447e-05,0.2424786724597624,0.9649422393252765,0.02016623287073901,1.5869933498141747e-09
550,275,2.0,axis_edge_parallel,False,0.9882560514395774,0.2316886093522898,6.121104736297294e-05,0.1583654798507778,0.5621367975395605,0.013893374025458228,2.6908739991352665e-09
551,275,2.0,axis_edge_orthogonal,False,0.9883371479702308,0.219110395330383,0.000117955646325,0.1572954324191785,0.7761700624108819,0.0113564946086934,2.251920421197578e-09
552,276,0.5,axis_edge_parallel,True,0.9476103850878106,0.5507107969627273,2.693937996755081e-05,0.423866837259468,1.738498104066088,0.009978969112282339,5.4908612556581195e-09
553,276,0.5,axis_edge_orthogonal,True,0.945826507055593,0.5456998120357017,5.3866603142467376e-05,0.3833450142860868,2.2558337985520973,0.006237229844420588,3.863714112285938e-09
554,277,1.0,axis_edge_parallel,True,0.9738974956356148,0.671157057409769,2.999542855465072e-05,0.1625781347426061,0.5510131653040851,0.02275524090415602,3.128679343254183e-09
555,277,1.0,axis_edge_orthogonal,True,0.974979784766982,0.6700891110923056,4.9088133044428645e-05,0.1412056885266859,0.6400824809179638,0.0287533696278685,2.7848463715324573e-09
556,278,2.0,axis_edge_parallel,True,0.9954194962298992,0.850591891707405,6.0316733013934425e-05,0.1444690006479824,0.5008005789280752,0.01945572840016974,5.189456259824153e-09
557,278,2.0,axis_edge_orthogonal,True,0.9842026148314532,0.7526686202223399,0.0001108403979349,0.1367203711114344,0.6603724382155254,0.009198311524217233,7.283753533305281e-09
558,279,0.5,axis_edge_parallel,True,0.9825248596252992,0.7257537523813388,1.1928026724909278e-05,0.3464966179710532,1.0886884057649753,0.013281153950897314,9.440750205334441e-09
559,279,0.5,axis_edge_orthogonal,True,0.9808881017008686,0.7161523588139593,3.414879540030038e-05,0.3033099585053893,1.6843082205289348,0.0035065731548835828,9.113838949183825e-09
560,280,1.0,axis_edge_parallel,True,0.9770594491850092,0.6672538787017421,1.611037549333073e-05,0.1919101953988221,0.4330588316088939,0.024856606045300954,3.6990236942269058e-09
561,280,1.0,axis_edge_orthogonal,True,0.9778299643803698,0.6750793713448406,4.666834892026927e-05,0.1500445433434702,0.6383558632478403,0.01100977207328044,2.8301439750282742e-09
562,281,2.0,axis_edge_parallel,True,0.940385319922257,0.538729163064147,2.073139810779609e-05,0.1191010497818334,0.2694887814591515,0.03675859992260024,1.1279986820140408e-08
563,281,2.0,axis_edge_orthogonal,True,0.9845465718656724,0.7205704971497279,8.468584218777824e-05,0.0903530943309485,0.4836513666341193,0.023846973676182222,3.822441815796319e-09
564,282,0.5,axis_edge_parallel,True,0.9817579007390852,0.7696674029637707,1.953692910845485e-05,0.3584618729745601,0.9769608978510996,0.012025058805369747,1.111127562735753e-08
565,282,0.5,axis_edge_orthogonal,True,0.991054422777654,0.8455360096859802,4.31817656154704e-05,0.3541374876120098,1.42626869267427,0.017625377766118867,1.2117982370011395e-08
566,283,1.0,axis_edge_parallel,True,0.9865384149916148,0.8038359424854955,1.8992387210304704e-05,0.2373221362929013,0.5329068492658645,0.018817232508732056,1.3655731025548313e-09
567,283,1.0,axis_edge_orthogonal,True,0.9943334678691064,0.8802246296066877,4.891913289510918e-05,0.2294417059065083,0.8370625523047549,0.019273130526037578,8.101016825677334e-10
568,284,2.0,axis_edge_parallel,True,0.9841422434281164,0.7853307285015663,2.9278897884439173e-05,0.2663609274162251,0.6141965235403952,0.025148715536652842,3.448204991513436e-09
569,284,2.0,axis_edge_orthogonal,True,0.9937016437876134,0.8942933268255472,6.64940585289164e-05,0.2571470144480899,0.9053060789951974,0.02451448740227981,3.191744272989788e-09
570,285,0.5,axis_edge_parallel,True,0.9135763651787134,0.4633399056770831,5.546232546318877e-05,0.3934155441684936,2.351440788726995,0.011575602783975736,6.759134631147726e-09
571,285,0.5,axis_edge_orthogonal,True,0.9170499740638716,0.4718456145715435,6.499613062827321e-05,0.3881723279091973,2.514979615302525,0.0061975200220837166,2.8918220043390395e-09
572,286,1.0,axis_edge_parallel,True,0.9270041207641134,0.5158020829274326,7.38602710934621e-05,0.2290142597541077,1.0138987315052972,0.015102902019368487,4.125515336599776e-09
573,286,1.0,axis_edge_orthogonal,True,0.9089099753348192,0.4779162046190659,8.160470010650203e-05,0.225812338960045,1.0552839543752288,0.010324135629392965,4.3766804001907685e-09
574,287,2.0,axis_edge_parallel,True,0.9414386321760182,0.5693700225308914,9.704598094442962e-05,0.2752894301160924,1.2199147148819032,0.00932468769174435,3.0827621220780776e-09
575,287,2.0,axis_edge_orthogonal,True,0.9061246832611344,0.4580529076551904,0.0001060624944659,0.2657942786305414,1.241015821256124,0.012353055454431218,3.731411740840802e-09
576,288,0.5,axis_edge_parallel,True,0.8769768632146315,0.3794674051344356,3.989144143203832e-05,0.4301076718959064,2.1726043838486544,0.010664211627998714,3.2214556465848322e-09
577,288,0.5,axis_edge_orthogonal,False,0.8674886211361519,0.3541864840836429,4.130449548179026e-05,0.4202524115939412,2.165553803571503,0.008566440384092343,1.9251344378899403e-09
578,289,1.0,axis_edge_parallel,False,0.868697592752709,0.37969464927161,5.533887364375144e-05,0.1995449681554889,0.8041702637393938,0.019289359400366895,1.972963332330854e-09
579,289,1.0,axis_edge_orthogonal,False,0.8536934555483737,0.3381988043792724,5.198833855779988e-05,0.2012167818149225,0.7778921644470858,0.01907315983752828,3.0286753718735308e-09
580,290,2.0,axis_edge_parallel,False,0.8492742435597613,0.3236226224302356,7.807756732281925e-05,0.151034262221392,0.6203588582967567,0.016561537925023958,4.914898726266787e-09
581,290,2.0,axis_edge_orthogonal,False,0.8436307697026393,0.2985336909142266,7.820815378784579e-05,0.146354257610483,0.6087908455093425,0.016062925262887898,7.961926812068837e-09
582,291,0.5,axis_edge_parallel,True,0.8976658448723434,0.3192566002224459,5.281133749256553e-05,0.4168332600809473,1.8294851172477828,0.009313332341357339,1.5842133855273747e-08
583,291,0.5,axis_edge_orthogonal,True,0.8986012668391088,0.3223394420628709,6.878337470616609e-05,0.4133162101942226,2.064408879475561,0.006770075546123494,1.9380332782243753e-08
584,292,1.0,axis_edge_parallel,True,0.8880694809108259,0.3027355064514105,4.295721510183951e-05,0.1632817757067349,0.6652675673165422,0.023570613160499833,3.643182430493801e-09
585,292,1.0,axis_edge_orthogonal,True,0.8935906786678394,0.3181997351141493,5.528005137112025e-05,0.1608277022857793,0.7463850684425224,0.014812637913372452,3.969334777227949e-09
586,293,2.0,axis_edge_parallel,False,0.8736171859771166,0.2711834874267566,9.040545357740027e-05,0.2724881700246243,1.17080076454805,0.0073510258766496415,2.0232024316421223e-09
587,293,2.0,axis_edge_orthogonal,True,0.8859641096329505,0.2995905304092217,0.0001195751730148,0.2690590427191147,1.3345397101325054,0.006648011758819228,3.380122111987354e-09
588,294,0.5,axis_edge_parallel,True,0.8795526701115214,0.4206437690773117,2.191572819466256e-05,0.4104873776493162,1.294295670077156,0.010801458651427617,5.555301168740107e-10
589,294,0.5,axis_edge_orthogonal,True,0.9018430296231708,0.4736069067891417,3.884160353832034e-05,0.3473114261053687,1.504574778427072,0.005876555675129022,2.935031683351061e-10
590,295,1.0,axis_edge_parallel,True,0.8675696449715411,0.3901670247716955,2.208813550058952e-05,0.1633299469178906,0.487155045767228,0.024485432763354614,2.681590397494803e-10
591,295,1.0,axis_edge_orthogonal,True,0.8857459622077847,0.4376387856624575,4.495723204916245e-05,0.1432882565553832,0.6468256918230578,0.01871056524986779,1.7215951051642506e-10
592,296,2.0,axis_edge_parallel,False,0.8368291557317576,0.3354741108385803,4.084421221052227e-05,0.3400811188682874,0.895556516509305,0.009997436334841603,2.2307452060590733e-10
593,296,2.0,axis_edge_orthogonal,False,0.8481857879360896,0.3725260450575368,7.224003594317786e-05,0.3343881545625455,1.178274780962392,0.004142145313518408,1.9864222374545428e-10
594,297,0.5,axis_edge_parallel,False,0.8350445383167594,0.2626947613021547,4.026381567380616e-05,0.4381943786888521,1.6786802609547868,0.0022995683048630134,1.1862547881193389e-08
595,297,0.5,axis_edge_orthogonal,False,0.8259653643677023,0.2449152420983785,5.873353842381415e-05,0.4118926595027921,1.9151247507757352,0.0031668660984796684,1.0383661962925067e-08
596,298,1.0,axis_edge_parallel,False,0.8058865531770503,0.2245616700740924,4.859726448534807e-05,0.2383059473980967,0.8481400748124549,0.021503931573403433,1.7668038852810832e-09
597,298,1.0,axis_edge_orthogonal,False,0.8501920951496544,0.292794108829794,6.090286751806717e-05,0.2306787371915338,0.907210729004497,0.021454470673073597,2.3487306699104216e-09
598,299,2.0,axis_edge_parallel,False,0.7916250086511495,0.1846001226187123,5.525326865756053e-05,0.3189572176131551,0.9992289781765292,0.011340287575480229,2.0567600822591636e-09
599,299,2.0,axis_edge_orthogonal,False,0.8372376405062112,0.2812749782030521,7.719501387660777e-05,0.2919119522622501,1.097819065714139,0.012928725742170813,2.7053083922112057e-09
600,300,0.5,axis_edge_parallel,True,0.9575734686852794,0.5704697421443176,3.059241580997813e-05,0.0818559305513227,0.8309408201600252,0.05958419262827866,4.218770451856252e-09
601,300,0.5,axis_edge_orthogonal,True,0.962741476410416,0.587830794556927,4.285336047746476e-05,0.079243856211384,0.9583174545370948,0.030821555660939366,7.296458851625254e-09
602,301,1.0,axis_edge_parallel,True,0.96843887481909,0.6222859005857185,5.682812806932442e-05,0.1494622140462045,0.5765975579397168,0.02861780042629208,3.2583344113558734e-09
603,301,1.0,axis_edge_orthogonal,True,0.972967792253309,0.6456816640984249,7.395066908797743e-05,0.1485287812032918,0.653743710527346,0.01976640792287801,3.0300847774059167e-09
604,302,2.0,axis_edge_parallel,True,0.9812495831525044,0.7024520032012181,8.812591869610321e-05,0.2909866390890856,1.2299854912854915,0.008428390950211109,3.0956417042512377e-09
605,302,2.0,axis_edge_orthogonal,True,0.9959778382798492,0.852324071387262,0.0001227671159745,0.2913529882243232,1.451340454341235,0.009040560664289486,1.615998760585363e-09
606,303,0.5,axis_edge_parallel,True,0.959053048567752,0.3352896719942816,2.4829487881098293e-05,0.1742077728970088,0.8196203859177387,0.028895456472160002,5.958169844136323e-09
607,303,0.5,axis_edge_orthogonal,True,0.959337730320913,0.3365762309232393,2.447463719346873e-05,0.1595217981057509,0.7354529482626773,0.05723712286958392,7.530534815368253e-09
608,304,1.0,axis_edge_parallel,True,0.9572382095061248,0.3337639684361276,3.51877071237391e-05,0.2161185752110724,0.6969977244062375,0.016946674711592925,1.363942620019465e-09
609,304,1.0,axis_edge_orthogonal,True,0.9545433835359016,0.329424092061865,3.63217114190558e-05,0.2066860599088178,0.6883082965442873,0.01676934263534499,1.4317734501081617e-09
610,305,2.0,axis_edge_parallel,False,0.9453407070488488,0.3192315748411568,7.156966152928845e-05,0.2236369709545725,0.9063016835815544,0.007597896681295151,6.9953018577063e-10
611,305,2.0,axis_edge_orthogonal,False,0.930545983343599,0.2997664210547597,6.869880177238667e-05,0.2168660821241537,0.8702076220368311,0.014531356782042636,6.517826348799049e-10
612,306,0.5,axis_edge_parallel,True,0.9579266712452053,0.3307819665749684,3.982608666147432e-05,0.364210799431954,1.7506994249270154,0.0069587506943434236,1.2042222463081855e-09
613,306,0.5,axis_edge_orthogonal,True,0.9584602990955252,0.3327320700049544,4.132580088947311e-05,0.3495351703416378,1.7268222088671237,0.004703354001968401,2.317204195498609e-09
614,307,1.0,axis_edge_parallel,True,0.9578028654345484,0.3353211030053944,3.786053713996036e-05,0.081837379818356,0.367425874548056,0.031114237490796736,9.005542644358517e-10
615,307,1.0,axis_edge_orthogonal,True,0.9561426015673304,0.3311590547208767,3.7537198275367055e-05,0.0817251882060906,0.3646942936738365,0.039673450390588866,1.1150586859593694e-09
616,308,2.0,axis_edge_parallel,True,0.9550885989269248,0.3318530604520665,8.676881672671109e-05,0.1095255875247105,0.5469951657647096,0.023986455870256232,4.407711974697192e-09
617,308,2.0,axis_edge_orthogonal,False,0.9144301041295906,0.2779038529661502,8.300665481758026e-05,0.1162141329115451,0.553677559265474,0.021747227855382478,3.29608139304074e-09
618,309,0.5,axis_edge_parallel,True,0.8868125398246148,0.3389303873788593,1.368371062107535e-05,0.125855631138588,0.5133769799124575,0.03418724212079618,5.6683405031268015e-09
619,309,0.5,axis_edge_orthogonal,True,0.8862109047934187,0.3379805630542677,1.6977082420418706e-05,0.1028008865908721,0.5119596525464813,0.025692173446212527,4.7987871509876185e-09
620,310,1.0,axis_edge_parallel,True,0.8801532668588414,0.3309191065659491,2.31150939685198e-05,0.1644315646297787,0.4780504518581869,0.02789200315639666,8.848009888405804e-10
621,310,1.0,axis_edge_orthogonal,True,0.8789002549529727,0.3269907315093062,2.5146111631826293e-05,0.1432915269402053,0.4599636908590044,0.03169146940710861,1.064098564001031e-09
622,311,2.0,axis_edge_parallel,True,0.9121850920408784,0.4051089640795109,5.287353473030168e-05,0.1409373485997436,0.4504106633313206,0.019211712027398124,2.1023911791591913e-09
623,311,2.0,axis_edge_orthogonal,True,0.8915550456525715,0.3585356589848187,5.82756239780718e-05,0.1292695120761808,0.448478835961559,0.02765361866164055,2.388823546736857e-09
624,312,0.5,axis_edge_parallel,True,0.8712593793736858,0.3689403450582723,3.198371124153787e-05,0.3738805841142585,1.9318375389598477,0.007179928026493428,5.01444845422079e-10
625,312,0.5,axis_edge_orthogonal,True,0.8713751620357378,0.3689647344002709,3.700051473697409e-05,0.352051742162847,1.9858080022660247,0.004610132320302127,4.426114185800681e-10
626,313,1.0,axis_edge_parallel,True,0.854336704546322,0.3277777045084405,2.9006394661291257e-05,0.276129930392604,0.7165325491539296,0.023143672597607988,2.3409721534258016e-10
627,313,1.0,axis_edge_orthogonal,True,0.8545266393917201,0.3299472980019836,2.8105151723027784e-05,0.2575989087183757,0.661975528914795,0.026837422739337664,2.9610874506828466e-10
