latent,feature_space_mode,observer_mode,observer_label,observation_scale,prior_family,n,mean_feature_cosine,median_feature_cosine,mean_feature_mse,median_feature_mse,mean_feature_rmse,median_feature_pred_norm,median_feature_true_norm
pyramid_local_field,fold_zscore_pca,zero_static,0x stabilized,2.0,axis_edge_parallel,1,0.6025095853184599,0.6025095853184599,55.4655213543791,55.4655213543791,7.4475177981914955,25.055157641329032,21.71802944852928
pyramid_local_field,fold_zscore_whitened_pca,zero_static,0x stabilized,2.0,axis_edge_parallel,1,0.6123308214736218,0.6123308214736218,0.8745125153380158,0.8745125153380158,0.9351537388782744,3.3293416624519643,2.298875268440312
pyramid_local_field,global_centered_whitened_pca,zero_static,0x stabilized,2.0,axis_edge_parallel,1,0.6582323810366866,0.6582323810366866,1.3894376721967046,1.3894376721967046,1.1787441080220527,4.259025800980396,3.7174380186666656
pyramid_local_field,fold_centered_whitened_pca,hidden_eye_prior_mean,prior mean,all,all,8,0.10290780140622158,0.15975026786262975,2.1478593261033043,2.1188114270473304,1.412870306862164,2.8835640047929125,2.3392699273037496
pyramid_local_field,fold_zscore_pca,hidden_eye_prior_mean,prior mean,all,all,8,0.10314615832988358,0.10562090279373694,79.51705725393965,83.02267128998321,8.85888368416313,12.785945984062932,21.71802944852928
pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_prior_mean,prior mean,all,all,8,0.2496768311461289,0.20912083874327542,1.707654335409503,1.4277144853995638,1.222323492608839,2.4811241672113704,2.298875268440312
pyramid_local_field,global_centered_whitened_pca,hidden_eye_prior_mean,prior mean,all,all,8,0.19926024899751144,0.18483885841604772,2.5709411769665382,2.794695346621247,1.5901629832941127,2.875790455277529,3.7174380186666656
pyramid_local_field,fold_centered_whitened_pca,hidden_eye_tau_marginal,hidden eye,all,all,8,0.13292873854607434,0.18866286778579366,1.5543761756016343,1.6462729855959544,1.2196459129729635,2.4109148000731446,2.3392699273037496
pyramid_local_field,fold_zscore_pca,hidden_eye_tau_marginal,hidden eye,all,all,8,0.058812143020326696,0.06774800142066237,71.1838886709309,69.63799389327981,8.406825184499235,8.840578224829265,21.71802944852928
pyramid_local_field,fold_zscore_whitened_pca,hidden_eye_tau_marginal,hidden eye,all,all,8,0.24278669756967042,0.21568437150728412,1.319921069108858,1.1536035271597902,1.0992108166578007,1.9415900416480565,2.298875268440312
pyramid_local_field,global_centered_whitened_pca,hidden_eye_tau_marginal,hidden eye,all,all,8,0.20566940468508352,0.2442899719574167,2.0898466736876267,2.1693805198907494,1.439564624553089,2.3952622058328794,3.7174380186666656
pyramid_local_field,fold_centered_whitened_pca,known_eye,known eye,all,all,8,0.3660894032790859,0.6635238127781602,2.4803307060568316,1.5727043928771607,1.4146227115452743,2.6599789764616166,2.3392699273037496
pyramid_local_field,global_centered_whitened_pca,known_eye,known eye,all,all,8,0.4278075555460437,0.6930058928496401,2.6715284025092663,2.3325681072153803,1.5023066508870073,2.7889132611559244,3.7174380186666656
pyramid_local_field,fold_zscore_pca,known_eye,known eye,all,all,8,0.34705165505129815,0.569729896488615,50.539006865938674,45.52664727265197,7.055957861736621,7.425763588931911,21.71802944852928
pyramid_local_field,fold_zscore_whitened_pca,known_eye,known eye,all,all,8,0.37047939748335984,0.6898253010424358,1.9266119298839635,1.9209333952210075,1.2471045062842867,2.955722286564102,2.298875268440312
pyramid_local_field,fold_centered_whitened_pca,zero_eye_on_motion,zero-eye model,all,all,8,0.09670946975283148,0.0745731399819023,107.32932020829406,97.32988684646678,8.75498891919346,24.776523748781745,2.3392699273037496
pyramid_local_field,fold_zscore_pca,zero_eye_on_motion,zero-eye model,all,all,8,-0.033803254526649694,-0.15230895831692634,5468.166218017761,4237.988435977299,61.39707881128321,162.94168924477606,21.71802944852928
pyramid_local_field,global_centered_whitened_pca,zero_eye_on_motion,zero-eye model,all,all,8,0.2683373075443072,0.4144204651433983,120.29860740709002,120.92033222584334,9.263528834399656,27.928979750601815,3.7174380186666656
pyramid_local_field,fold_zscore_whitened_pca,zero_eye_on_motion,zero-eye model,all,all,8,-0.029131478970174818,-0.1787924267149742,68.5268972875545,47.11115375693045,6.8291244803449045,17.26185501195787,2.298875268440312
pyramid_local_field,fold_zscore_pca,zero_static,0x stabilized,all,all,8,0.595272930374309,0.6025095853184599,56.77877640908284,55.4655213543791,7.533690927072815,25.055157641329032,21.71802944852928
pyramid_local_field,fold_centered_whitened_pca,zero_static,0x stabilized,all,all,8,0.7078010547857425,0.7548866116291052,1.2147281118656,1.049160012098521,1.0952681579750183,4.223410967675767,2.3392699273037496
pyramid_local_field,fold_zscore_whitened_pca,zero_static,0x stabilized,all,all,8,0.5968616821996232,0.6123308214736218,0.829623098319934,0.8745125153380158,0.9097751838527969,3.3293416624519643,2.298875268440312
pyramid_local_field,global_centered_whitened_pca,zero_static,0x stabilized,all,all,8,0.648141162951993,0.6582323810366866,1.4637131570194963,1.3894376721967046,1.2087251808557318,4.259025800980396,3.7174380186666656
