table_index,trial_id,trajectory_index,response_cache_path,candidate_set_mode,prior_family,axis_label,scale,n_candidates,n_trajectories,true_candidate_index,candidate_index_source,latent,requested_k,k_eff,likelihood_scale,posterior_temperature,known_axis_feature_cosine,zero_feature_cosine,known_axis_minus_zero_feature_cosine,known_axis_feature_neg_mse,zero_feature_neg_mse,known_axis_minus_zero_feature_neg_mse,known_axis_image_correct,zero_image_correct,known_axis_candidate_posterior_true_mass,zero_candidate_posterior_true_mass,known_axis_score_true_rank,zero_score_true_rank
2,1,3,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6815798162518105,0.4318396964797004,0.24974011977211014,-23.516206858175302,-39.62105280134962,16.10484594317432,True,False,0.34841814995585524,0.17557329440955524,1.0,2.0
2,1,4,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6208205486426422,0.6396894106564169,-0.01886886201377469,-27.035230966634167,-25.932969758948296,-1.1022612076858707,True,True,0.2978466729628381,0.3062994806791004,1.0,1.0
2,1,5,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6350426431420806,0.677187715959715,-0.042145072817634466,-26.209942667288036,-23.769930067285234,-2.4400126000028024,True,False,0.3069028718481446,0.3282290564140264,1.0,2.0
2,1,6,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6187170381494072,0.6320534737337616,-0.013336435584354489,-27.15700746813594,-26.373868402246693,-0.7831390658892481,True,True,0.2947629671289083,0.3019753592632559,1.0,1.0
2,1,7,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6226090631163501,0.624348075991315,-0.001739012874964918,-26.936077360855613,-26.82296263464036,-0.11311472621525454,True,True,0.29595610446676934,0.2979763850065702,1.0,1.0
2,1,8,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6226791710835543,0.6485114213145378,-0.025832250230983456,-26.927061382715742,-25.42606308251031,-1.5009983002054312,True,True,0.2988292719235633,0.3104507787927521,1.0,1.0
2,1,9,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6200915444825572,0.6327567324161528,-0.012665187933595612,-27.079021172478352,-26.332136861017418,-0.7468843114609349,True,True,0.29645192556732314,0.3021244846246696,1.0,1.0
2,1,10,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6271432402542382,0.650177781450316,-0.02303454119607784,-26.672660845493667,-25.3328160606573,-1.339844784836366,True,False,0.30388477616542897,0.30849686669313703,1.0,2.0
2,1,11,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6218000996316271,0.6455618669241829,-0.023761767292555858,-26.982211798740916,-25.598575391594768,-1.3836364071461489,True,True,0.29792270573605906,0.3075290934812202,1.0,1.0
2,1,12,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6791092439483624,0.3809523655644361,0.29815687838392624,-23.66322305657955,-43.462304643555626,19.799081586976076,True,False,0.3459895198682594,0.14190503483111946,1.0,2.0
2,1,13,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.676497576602157,0.6158271118343838,0.06067046476777327,-23.80603525103588,-27.435001888373776,3.6289666373378964,True,False,0.3381919989077157,0.2954185923328695,1.0,2.0
2,1,14,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6183736428420796,0.6343904953639873,-0.016016852521907654,-27.173929984084815,-26.239631766093694,-0.9342982179911203,True,True,0.29489310830286425,0.30323084170955034,1.0,1.0
2,1,15,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,matched_static_response,axis_edge_parallel,along contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6397353800366399,0.6711779941717951,-0.031442614135155256,-25.93977338021887,-24.124672337614953,-1.8151010426039171,True,False,0.3099300250397093,0.32595186182645486,1.0,2.0
3,1,0,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6224585288368037,0.6483682863541611,-0.025909757517357357,-26.92460838209235,-25.433768023948872,-1.4908403581434797,True,True,0.2995787814998464,0.31084621541330865,1.0,1.0
3,1,1,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6176164138932273,0.6228879786186075,-0.005271564725380151,-27.210646690673325,-26.902260684664235,-0.3083860060090906,True,True,0.29476086497795223,0.2978684971674984,1.0,1.0
3,1,2,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6533033571555346,0.6165552726489266,0.036748084506607936,-25.151112163034096,-27.3438212637161,2.1927091006820056,True,False,0.32468905997741393,0.2920990391027619,1.0,2.0
3,1,3,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6875701116512679,0.3956422365033571,0.2919278751479108,-23.15959094978595,-42.32442254603963,19.164831596253677,True,False,0.35440153188559315,0.15213792770813944,1.0,2.0
3,1,4,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6240762293156212,0.6466375173172438,-0.022561288001622604,-26.833557283423026,-25.532905700922615,-1.3006515825004108,True,True,0.29985997522815916,0.3101676123996998,1.0,1.0
3,1,5,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6239663812775786,0.6660487288907637,-0.04208234761318508,-26.835515411166703,-24.41764468573274,-2.417870725433964,True,False,0.3025764142781623,0.3205702029160862,1.0,2.0
3,1,6,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6163320302130386,0.6251829224390969,-0.008850892226058282,-27.28029177950083,-26.7678622242206,-0.512429555280228,True,True,0.29439626992517876,0.29875441186612206,1.0,1.0
3,1,7,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6224147997426099,0.6138104500858058,0.008604349656804122,-26.931789080065194,-27.42582679209127,0.4940377120260777,True,True,0.29789339386322533,0.29340235471042186,1.0,1.0
3,1,8,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6215508071501785,0.6450558487392056,-0.02350504158902711,-26.97708200298068,-25.623489373306388,-1.3535926296742922,True,True,0.2993463058832024,0.30884809982965516,1.0,1.0
3,1,9,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6187178238104615,0.6343240691012157,-0.015606245290754273,-27.14566373772476,-26.241706973843982,-0.9039567638807782,True,True,0.29615907839802647,0.3032814975972423,1.0,1.0
3,1,10,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6357041467473042,0.6600048274193037,-0.02430068067199942,-26.16763804047416,-24.765044903923815,-1.402593136550344,True,False,0.30935646356571683,0.3158641777198794,1.0,2.0
3,1,11,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6267601702189991,0.6440907889584621,-0.017330618739462955,-26.684344882368972,-25.680894233395783,-1.003450648973189,True,True,0.30252006196541337,0.3089320202640066,1.0,1.0
3,1,12,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6716653397797052,0.3766393706826971,0.2950259690970081,-24.098361808569788,-43.79738846446922,19.699026655899434,True,False,0.33999149766254794,0.1395123561245503,1.0,2.0
3,1,13,response_tables/trial_00001_matched_static_response_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,matched_static_response,axis_edge_orthogonal,across contour,0.5,4,16,0,candidate_sets_candidate_indices,pyramid_local_field,8,8,1.0,1.0,0.6367103843996536,0.6369089624402104,-0.00019857804055689598,-26.104848122077584,-26.138398500531927,0.03355037845434339,True,False,0.312552206526719,0.30782757197132543,1.0,2.0
