row_index,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,true_candidate_index,true_candidate_id,true_source_row,n_candidates,n_trajectories,n_timebins,n_units,projection_basis_dim,continuous_inference_basis_dim,trajectory_rmse,trajectory_corr_mean,continuous_joint_true_rank,continuous_joint_correct,input_mode,decoder_mode,fold,latent,feature_space_mode,feature_dim,feature_variance_fraction,input_dim,n_train_rows,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
28,28,28,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.16203736329664056,0.1787580757191293,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3075179405016796,-0.3075179405016796,0.5545430014901275,1.5684844672528435,0.4471948013024445,1.006123909707421,1.7345727283440615
29,29,29,14,response_tables/trial_00014_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:420,420,4,16,40,756,8,20,0.1668825335596601,-0.4591047985750839,1,True,known_eye_model,mlp,0,pyramid_local_field,fold_zscore_whitened_pca,8,0.27058152656202694,320,30,0.3075179405016796,-0.3075179405016796,0.5545430014901275,1.5684844672528435,0.4471948013024445,1.006123909707421,1.7345727283440615
6,6,6,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.14807124427758242,-0.0762972854374452,2,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
7,7,7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.13578608461404795,0.32497302278754303,2,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
8,8,8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.18974202915039928,-0.02009307979391195,2,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
9,9,9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17304836695205567,-0.10593552275011159,4,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
10,10,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.19829181308639884,0.10702838239440668,2,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
11,11,11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17880281698997313,-0.22969423077531315,3,False,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,1.0362203804128556,-1.0362203804128556,1.0179491050209022,2.8791948602522277,-0.16317200863322326,2.46493108172467,1.1391062565270866
12,12,12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.03709288925562395,-0.10136017324888921,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.37901284179235856,-0.37901284179235856,0.6156401885780025,1.741293408457882,0.44893095876538675,1.9416775404136,1.0193802805990377
13,13,13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.037246361730214395,0.2520991227000963,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.37901284179235856,-0.37901284179235856,0.6156401885780025,1.741293408457882,0.44893095876538675,1.9416775404136,1.0193802805990377
14,14,14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.11952287888487895,-0.18013067781174674,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.36376432669658476,-0.36376432669658476,0.6031287811873886,1.7059058044255195,0.4794313922968997,1.9416775404136,1.0120179009237271
15,15,15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1187767657626322,-0.2141109758378723,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.36376432669658476,-0.36376432669658476,0.6031287811873886,1.7059058044255195,0.4794313922968997,1.9416775404136,1.0120179009237271
16,16,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1577620702077348,0.08960550176979626,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.3796764596022263,-0.3796764596022263,0.616178918498699,1.7428171667784922,0.4561829751799773,1.9416775404136,1.1135127426390052
17,17,17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.14439933380714756,0.4118480677114087,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.3796764596022263,-0.3796764596022263,0.616178918498699,1.7428171667784922,0.4561829751799773,1.9416775404136,1.1135127426390052
36,36,36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04423226294295662,-0.15819815655633856,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.2544948564576981,-0.2544948564576981,0.504474832333287,1.4268702995232554,0.5617681269744375,1.723102442404053,1.0301926337981986
37,37,37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04197387167908129,-0.16569556206106031,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.2544948564576981,-0.2544948564576981,0.504474832333287,1.4268702995232554,0.5617681269744375,1.723102442404053,1.0301926337981986
38,38,38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.1256876959243491,-0.068547809537402,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.27775691955564247,-0.27775691955564247,0.5270264884762837,1.4906560154660562,0.5100899089701872,1.723102442404053,1.0386364939283388
39,39,39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.11595595524027455,-0.03095868577211311,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.27775691955564247,-0.27775691955564247,0.5270264884762837,1.4906560154660562,0.5100899089701872,1.723102442404053,1.0386364939283388
40,40,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.16460457143938642,0.0005237236692808567,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.3067582183913765,-0.3067582183913765,0.55385757951966,1.5665458011596762,0.43773162847194513,1.723102442404053,0.9863910856679622
41,41,41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.15277608397188805,0.10206124066245217,1,True,observed_compact,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,0.3067582183913765,-0.3067582183913765,0.55385757951966,1.5665458011596762,0.43773162847194513,1.723102442404053,0.9863910856679622
6,6,6,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.14807124427758242,-0.0762972854374452,2,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.9371116312837926,-0.9371116312837926,0.9680452630346335,2.7380454799492173,0.06638709516245989,2.46493108172467,1.3668792978055866
7,7,7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.13578608461404795,0.32497302278754303,2,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.9010884631457763,-0.9010884631457763,0.9492567951538594,2.684903667762814,0.11350278077660882,2.46493108172467,1.3802752261926015
8,8,8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.18974202915039928,-0.02009307979391195,2,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.950647134215195,-0.950647134215195,0.9750113508135149,2.757748551576369,0.0641667372727889,2.46493108172467,1.404885681271198
9,9,9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17304836695205567,-0.10593552275011159,4,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.9423173649418157,-0.9423173649418157,0.9707303255496944,2.7456399835984553,0.06798546292827798,2.46493108172467,1.3885367134362503
10,10,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.19829181308639884,0.10702838239440668,2,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.9668929951920386,-0.9668929951920386,0.9833071723485183,2.7812126782280258,0.06298888997814851,2.46493108172467,1.4527089971000235
11,11,11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17880281698997313,-0.22969423077531315,3,False,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.9436997408062314,-0.9436997408062314,0.9714420933880884,2.7476531670590907,0.06816450512170553,2.46493108172467,1.3935589260903984
12,12,12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.03709288925562395,-0.10136017324888921,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.20568033835785773,-0.20568033835785773,0.4535199426242001,1.2827481073316234,0.7508222195225543,1.9416775404136,1.4837619505736022
13,13,13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.037246361730214395,0.2520991227000963,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.20777699775945843,-0.20777699775945843,0.4558256220962775,1.2892695536914178,0.7483144955661958,1.9416775404136,1.5101783398121198
14,14,14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.11952287888487895,-0.18013067781174674,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.25743366267375345,-0.25743366267375345,0.507379209934496,1.4350851199110204,0.6743343876626504,1.9416775404136,1.3704029886658187
15,15,15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1187767657626322,-0.2141109758378723,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.21636492587141143,-0.21636492587141143,0.4651504335926297,1.3156441034608453,0.7357594691369392,1.9416775404136,1.4701710183168244
16,16,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1577620702077348,0.08960550176979626,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.33707208550608964,-0.33707208550608964,0.5805790949613064,1.6421256602491532,0.5545711994041463,1.9416775404136,1.3699876283801713
17,17,17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.14439933380714756,0.4118480677114087,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.2640173172033294,-0.2640173172033294,0.5138261546508988,1.453319833218633,0.6710853617597707,1.9416775404136,1.5028253433778558
36,36,36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04423226294295662,-0.15819815655633856,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.14916341079597378,-0.14916341079597378,0.3862167924831516,1.0923860518918165,0.7747068346580412,1.723102442404053,1.413520085346128
37,37,37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04197387167908129,-0.16569556206106031,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.1795020220761395,-0.1795020220761395,0.42367678963584904,1.198338923931421,0.7258493598831969,1.723102442404053,1.4273952028275954
38,38,38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.1256876959243491,-0.068547809537402,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.13031363602760487,-0.13031363602760487,0.3609898004481635,1.0210333433443,0.8081976491770421,1.723102442404053,1.5056660609690982
39,39,39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.11595595524027455,-0.03095868577211311,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.17679544370614816,-0.17679544370614816,0.4204705027777194,1.18927017521217,0.7338161583813466,1.723102442404053,1.4744191879134727
40,40,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.16460457143938642,0.0005237236692808567,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.14897252034779665,-0.14897252034779665,0.38596958474444154,1.0916868428182018,0.783732704785628,1.723102442404053,1.565900181553519
41,41,41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.15277608397188805,0.10206124066245217,1,True,observed_plus_continuous_tau,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,560,30,0.15403060527722456,-0.15403060527722456,0.3924673302037057,1.110065242324881,0.7719788811920664,1.723102442404053,1.5107295383265147
6,6,6,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.14807124427758242,-0.0762972854374452,2,False,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.9920475545335057,-0.9920475545335057,0.9960158405033053,2.8171582199564233,-0.06023841762388634,2.46493108172467,1.2235742360784618
7,7,7,3,response_tables/trial_00003_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:76,76,4,16,40,756,8,10,0.13578608461404795,0.32497302278754303,2,False,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,1.0079478032302331,-1.0079478032302331,1.003966036890807,2.8396447710658923,-0.18768191694473785,2.46493108172467,1.0211954685497757
8,8,8,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.18974202915039928,-0.02009307979391195,2,False,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,1.062199945102985,-1.062199945102985,1.0306308481231217,2.9150642464316086,-0.005218609747446014,2.46493108172467,1.5433754763575247
9,9,9,4,response_tables/trial_00004_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17304836695205567,-0.10593552275011159,4,False,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,1.0878486714712419,-1.0878486714712419,1.0429998425077742,2.9500490456549926,-0.19391761052396014,2.46493108172467,1.2117940043770716
10,10,10,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.19829181308639884,0.10702838239440668,2,False,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,1.0905155960311248,-1.0905155960311248,1.0442775474131025,2.953662940866645,-0.037066624070191075,2.46493108172467,1.5385374337428173
11,11,11,5,response_tables/trial_00005_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:76,76,4,16,40,756,8,20,0.17880281698997313,-0.22969423077531315,3,False,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,1.113754619179911,-1.113754619179911,1.0553457344301491,2.9849685012474234,-0.2240444664730434,2.46493108172467,1.2195066451976218
12,12,12,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.03709288925562395,-0.10136017324888921,1,True,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.5373436953792559,-0.5373436953792559,0.7330373083133326,2.073342606284366,0.19941141818575392,1.9416775404136,1.21093781300037
13,13,13,6,response_tables/trial_00006_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:87,87,4,16,40,756,8,10,0.037246361730214395,0.2520991227000963,1,True,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.40552539613906585,-0.40552539613906585,0.6368087594710564,1.8011671685639083,0.41214129167737046,1.9416775404136,1.1386008377546126
14,14,14,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.11952287888487895,-0.18013067781174674,1,True,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.47740039045102,-0.47740039045102,0.6909416693549608,1.9542781592209846,0.3027639349105914,1.9416775404136,1.2161075548288898
15,15,15,7,response_tables/trial_00007_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1187767657626322,-0.2141109758378723,1,True,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.26968128813230136,-0.26968128813230136,0.5193084710769711,1.4688261657045774,0.6548047180894653,1.9416775404136,1.3334395320286092
16,16,16,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.1577620702077348,0.08960550176979626,1,True,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.44115803789674435,-0.44115803789674435,0.6641972883840647,1.878633626648356,0.35095123652879295,1.9416775404136,1.1541974052328057
17,17,17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.14439933380714756,0.4118480677114087,1,True,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.7240640704291439,-0.7240640704291439,0.8509195440399426,2.406763919339234,0.041119051393155116,1.9416775404136,1.5041907760700304
36,36,36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04423226294295662,-0.15819815655633856,1,True,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.3143066077849359,-0.3143066077849359,0.5606305448197912,1.5857026399295322,0.5016363494907745,1.723102442404053,1.4052106733162752
37,37,37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04197387167908129,-0.16569556206106031,1,True,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.25971517239018166,-0.25971517239018166,0.5096225783755873,1.4414303240606023,0.5807430242757026,1.723102442404053,1.3323410887952045
38,38,38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.1256876959243491,-0.068547809537402,1,True,observed_plus_continuous_tau_interactions,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,1200,30,0.3970770873922801,-0.3970770873922801,0.6301405298759001,1.7823065671029328,0.43295795243325647,1.723102442404053,1.6201572026788242
