row_index,table_index,manifest_table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,prior_scale,axis_catalog_mode,true_candidate_index,true_candidate_id,true_source_row,n_candidates,n_trajectories,n_timebins,n_units,projection_basis_dim,continuous_inference_basis_dim,trajectory_rmse,trajectory_corr_mean,continuous_joint_true_rank,continuous_joint_correct,input_mode,decoder_mode,fold,latent,feature_space_mode,feature_dim,feature_variance_fraction,input_dim,n_train_rows,train_source,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
17,17,17,8,response_tables/trial_00008_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:87,87,4,16,40,756,8,20,0.14439933380714756,0.4118480677114087,1,True,known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.11254456281204746,-0.11254456281204746,0.33547662036578263,0.9488711727607597,0.8954846669635044,1.9416775404136,1.3469897460109677
36,36,36,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04423226294295662,-0.15819815655633856,1,True,known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.08926036359703825,-0.08926036359703825,0.29876472950640987,0.8450342648533881,0.8751936056593024,1.723102442404053,1.3694467446179106
37,37,37,18,response_tables/trial_00018_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:455,455,4,16,40,756,8,10,0.04197387167908129,-0.16569556206106031,1,True,known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.08926036359703825,-0.08926036359703825,0.29876472950640987,0.8450342648533881,0.8751936056593024,1.723102442404053,1.3694467446179106
38,38,38,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.1256876959243491,-0.068547809537402,1,True,known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.06629413919855809,-0.06629413919855809,0.2574764828067956,0.7282534679549866,0.9149816427644816,1.723102442404053,1.3599021309896178
39,39,39,19,response_tables/trial_00019_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.11595595524027455,-0.03095868577211311,1,True,known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.06629413919855809,-0.06629413919855809,0.2574764828067956,0.7282534679549866,0.9149816427644816,1.723102442404053,1.3599021309896178
40,40,40,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.16460457143938642,0.0005237236692808567,1,True,known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.06458781493217816,-0.06458781493217816,0.2541413286582451,0.7188202274960168,0.9174280196846447,1.723102442404053,1.3649054703181667
41,41,41,20,response_tables/trial_00020_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:455,455,4,16,40,756,8,20,0.15277608397188805,0.10206124066245217,1,True,known_eye_model,mlp,1,pyramid_local_field,fold_zscore_whitened_pca,8,0.2670162989951853,320,30,observed_true_rows,0.06458781493217816,-0.06458781493217816,0.2541413286582451,0.7188202274960168,0.9174280196846447,1.723102442404053,1.3649054703181667
30,30,30,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:454,454,4,16,40,756,8,10,0.05618010857772656,0.12762190945683213,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.2990789296837405,-0.2990789296837405,0.546881092819765,1.5468133169422624,0.48373467887302446,1.7099539880768475,1.2181744660290879
31,31,31,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:454,454,4,16,40,756,8,10,0.054333209190884434,-0.06916862481496738,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.2990789296837405,-0.2990789296837405,0.546881092819765,1.5468133169422624,0.48373467887302446,1.7099539880768475,1.2181744660290879
32,32,32,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.15348018385513404,-0.1340528695459759,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.2995521755671453,-0.2995521755671453,0.5473135989240038,1.5480366289391096,0.4908050905953318,1.7099539880768475,1.2597564936599301
33,33,33,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.14819507929857514,0.024540173092854972,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.2995521755671453,-0.2995521755671453,0.5473135989240038,1.5480366289391096,0.4908050905953318,1.7099539880768475,1.2597564936599301
34,34,34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.16604899170859977,0.0409214169513214,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.3408957570197528,-0.3408957570197528,0.5838627895488397,1.6514133510899147,0.42251612715469805,1.7099539880768475,1.292750878657695
35,35,35,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.15603931862472556,0.16717982793331315,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.3408957570197528,-0.3408957570197528,0.5838627895488397,1.6514133510899147,0.42251612715469805,1.7099539880768475,1.292750878657695
42,42,42,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:966,966,4,16,40,756,8,10,0.02614951400817963,-0.04039366227230569,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.5261831864449257,-0.5261831864449257,0.7253848540222808,2.0516981969966746,0.11770741253758063,1.7614832903843403,1.2795484985904602
43,43,43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:966,966,4,16,40,756,8,10,0.02360977244804935,0.2278515838931337,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.5261831864449257,-0.5261831864449257,0.7253848540222808,2.0516981969966746,0.11770741253758063,1.7614832903843403,1.2795484985904602
44,44,44,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.0749987615179039,0.0037005481413658753,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.537812082128752,-0.537812082128752,0.7333567222905589,2.0742460454415754,0.095881304176596,1.7614832903843403,1.2771343659477952
45,45,45,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.0738801863873858,-0.13085814891763603,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.537812082128752,-0.537812082128752,0.7333567222905589,2.0742460454415754,0.095881304176596,1.7614832903843403,1.2771343659477952
46,46,46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.12458618191602966,0.2263538312966719,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.5642798202793542,-0.5642798202793542,0.7511856097392668,2.1246737543055483,0.09471022430843133,1.7614832903843403,1.3665169316559416
47,47,47,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.12751268473231384,-0.3175441403605526,1,True,observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,36,observed_true_rows,0.5642798202793542,-0.5642798202793542,0.7511856097392668,2.1246737543055483,0.09471022430843133,1.7614832903843403,1.3665169316559416
30,30,30,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:454,454,4,16,40,756,8,10,0.05618010857772656,0.12762190945683213,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.021265839980485358,-0.021265839980485358,0.1458281179350723,0.4124642043182449,0.970506858270885,1.7099539880768475,1.6735786893159414
31,31,31,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:454,454,4,16,40,756,8,10,0.054333209190884434,-0.06916862481496738,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.021265839980485358,-0.021265839980485358,0.1458281179350723,0.4124642043182449,0.970506858270885,1.7099539880768475,1.6735786893159414
32,32,32,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.15348018385513404,-0.1340528695459759,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.019631973604101512,-0.019631973604101512,0.14011414491086013,0.3963026480264952,0.9792532928934463,1.7099539880768475,1.8668058307318518
33,33,33,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.14819507929857514,0.024540173092854972,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.019631973604101512,-0.019631973604101512,0.14011414491086013,0.3963026480264952,0.9792532928934463,1.7099539880768475,1.8668058307318518
34,34,34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.16604899170859977,0.0409214169513214,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.10487909607283342,-0.10487909607283342,0.32385042237556744,0.9159873190075654,0.8709011644987077,1.7099539880768475,1.853631304782039
35,35,35,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.15603931862472556,0.16717982793331315,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.10487909607283342,-0.10487909607283342,0.32385042237556744,0.9159873190075654,0.8709011644987077,1.7099539880768475,1.853631304782039
42,42,42,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:966,966,4,16,40,756,8,10,0.02614951400817963,-0.04039366227230569,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.22996773015822206,-0.22996773015822206,0.47954950751535763,1.3563708347151144,0.8130016444452641,1.7614832903843403,0.5445096188342534
43,43,43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:966,966,4,16,40,756,8,10,0.02360977244804935,0.2278515838931337,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.22996773015822206,-0.22996773015822206,0.47954950751535763,1.3563708347151144,0.8130016444452641,1.7614832903843403,0.5445096188342534
44,44,44,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.0749987615179039,0.0037005481413658753,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.27039516965954863,-0.27039516965954863,0.5199953554211313,1.4707689680151634,0.554406450588619,1.7614832903843403,0.8580788517385873
45,45,45,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.0738801863873858,-0.13085814891763603,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.27039516965954863,-0.27039516965954863,0.5199953554211313,1.4707689680151634,0.554406450588619,1.7614832903843403,0.8580788517385873
46,46,46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.12458618191602966,0.2263538312966719,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.32176579091478075,-0.32176579091478075,0.5672440311847986,1.604408404153458,0.41493456936103945,1.7614832903843403,0.8051849586852325
47,47,47,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.12751268473231384,-0.3175441403605526,1,True,augmented_observed_compact,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,320,2784,augmented_prior_trajectory_responses,0.32176579091478075,-0.32176579091478075,0.5672440311847986,1.604408404153458,0.41493456936103945,1.7614832903843403,0.8051849586852325
30,30,30,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:454,454,4,16,40,756,8,10,0.05618010857772656,0.12762190945683213,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.29424932933988734,-0.29424932933988734,0.5424475360252707,1.5342733246456117,0.49038992715613505,1.7099539880768475,1.2035214551583628
31,31,31,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:454,454,4,16,40,756,8,10,0.054333209190884434,-0.06916862481496738,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.2924965611403683,-0.2924965611403683,0.5408295120833998,1.5296968618399354,0.4749358647819574,1.7099539880768475,1.0870116679566408
32,32,32,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.15348018385513404,-0.1340528695459759,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.7458736805973281,-0.7458736805973281,0.8636397863677472,2.442742197772541,0.11631023273573103,1.7099539880768475,1.9546192107123896
33,33,33,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.14819507929857514,0.024540173092854972,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.6400978788875169,-0.6400978788875169,0.8000611719659422,2.2629147202446966,-0.07751089339610326,1.7099539880768475,1.3555483963053427
34,34,34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.16604899170859977,0.0409214169513214,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.5615839623723848,-0.5615839623723848,0.7493890594159918,2.1195923426402254,0.03414899420419119,1.7099539880768475,1.3122428108445663
35,35,35,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.15603931862472556,0.16717982793331315,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.5265954783530077,-0.5265954783530077,0.725668986765321,2.052501845754118,0.0008103481480724984,1.7099539880768475,1.1366491100851461
42,42,42,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:966,966,4,16,40,756,8,10,0.02614951400817963,-0.04039366227230569,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.24336210583147516,-0.24336210583147516,0.4933174493482621,1.3953124548472293,0.6523310633725161,1.7614832903843403,0.7435632458104159
43,43,43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:966,966,4,16,40,756,8,10,0.02360977244804935,0.2278515838931337,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.25285320307849857,-0.25285320307849857,0.5028451084364832,1.4222607442476884,0.625118609543161,1.7614832903843403,0.7371267816700631
44,44,44,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.0749987615179039,0.0037005481413658753,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.18282655322300345,-0.18282655322300345,0.42758221808560215,1.209385143692458,0.8249854651154274,1.7614832903843403,0.7664858028016838
45,45,45,22,response_tables/trial_00022_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.0738801863873858,-0.13085814891763603,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.19008758770697698,-0.19008758770697698,0.435990352768243,1.2331669398973586,0.7759424290318298,1.7614832903843403,0.8319770651426752
46,46,46,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.12458618191602966,0.2263538312966719,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.18714019260337345,-0.18714019260337345,0.43259703258734156,1.2235691810547484,0.8279500273199482,1.7614832903843403,0.7364177432443377
47,47,47,23,response_tables/trial_00023_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:966,966,4,16,40,756,8,20,0.12751268473231384,-0.3175441403605526,1,True,augmented_continuous_tau,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,560,2784,augmented_prior_trajectory_responses,0.20471084299650966,-0.20471084299650966,0.45244982373353804,1.2797213540345715,0.7406855310801824,1.7614832903843403,0.8177565390742614
30,30,30,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:454,454,4,16,40,756,8,10,0.05618010857772656,0.12762190945683213,1,True,augmented_continuous_tau_interactions,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,1200,2784,augmented_prior_trajectory_responses,0.039965350784867584,-0.039965350784867584,0.1999133581951631,0.5654403649183003,0.9596174971300304,1.7099539880768475,1.9381201563357853
31,31,31,15,response_tables/trial_00015_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:454,454,4,16,40,756,8,10,0.054333209190884434,-0.06916862481496738,1,True,augmented_continuous_tau_interactions,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,1200,2784,augmented_prior_trajectory_responses,0.02632490362670084,-0.02632490362670084,0.16224951040511906,0.458910916206628,0.9654747418203101,1.7099539880768475,1.5405326022106016
32,32,32,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.15348018385513404,-0.1340528695459759,1,True,augmented_continuous_tau_interactions,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,1200,2784,augmented_prior_trajectory_responses,0.6040479446957365,-0.6040479446957365,0.7772052140173382,2.1982683088208073,0.8004465653269721,1.7099539880768475,3.313425734767831
33,33,33,16,response_tables/trial_00016_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.14819507929857514,0.024540173092854972,1,True,augmented_continuous_tau_interactions,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,1200,2784,augmented_prior_trajectory_responses,0.25136722028959313,-0.25136722028959313,0.5013653560923342,1.4180753725795907,0.6822123757743914,1.7099539880768475,1.8357588850793751
34,34,34,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.16604899170859977,0.0409214169513214,1,True,augmented_continuous_tau_interactions,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,1200,2784,augmented_prior_trajectory_responses,0.4471561457687853,-0.4471561457687853,0.6686973499041142,1.8913617227146906,0.6000170257332239,1.7099539880768475,2.3321353488487984
35,35,35,17,response_tables/trial_00017_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,0,source_row:454,454,4,16,40,756,8,20,0.15603931862472556,0.16717982793331315,1,True,augmented_continuous_tau_interactions,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,1200,2784,augmented_prior_trajectory_responses,0.23602550900737643,-0.23602550900737643,0.4858245660805724,1.3741193805703387,0.7509998871661956,1.7099539880768475,2.0673530791905494
42,42,42,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,0,source_row:966,966,4,16,40,756,8,10,0.02614951400817963,-0.04039366227230569,1,True,augmented_continuous_tau_interactions,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,1200,2784,augmented_prior_trajectory_responses,0.676023627879575,-0.676023627879575,0.8222065603481737,2.3255513374330397,-0.538668254738354,1.7614832903843403,0.8415894234077367
43,43,43,21,response_tables/trial_00021_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,0,source_row:966,966,4,16,40,756,8,10,0.02360977244804935,0.2278515838931337,1,True,augmented_continuous_tau_interactions,mlp,2,pyramid_local_field,fold_zscore_whitened_pca,8,0.2673312219776971,1200,2784,augmented_prior_trajectory_responses,0.600318075416218,-0.600318075416218,0.7748019588360744,2.191470876678434,-0.49791086998584533,1.7614832903843403,0.6942302772472496
