table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,observation_scale,axis_catalog_mode,n_candidates,n_prior_trajectories,n_timebins,n_units,true_candidate_index,true_source_row,true_candidate_id,decoder_mode,observer_mode,observer_label,train_bank,test_input,latent,feature_space_mode,feature_fit_scope,feature_preprocessing,feature_whitened,feature_weighted,feature_variance_fraction,fold,n_train_samples,n_fit_sources,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
224,112,response_tables/trial_00112_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3934,source_row:3934,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.20395054874440632,-0.20395054874440632,0.45160884484740366,2.5546854130833805,0.398253444194539,2.7841313543644404,1.0421175232576811
225,112,response_tables/trial_00112_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3934,source_row:3934,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.20395054874440632,-0.20395054874440632,0.45160884484740366,2.5546854130833805,0.398253444194539,2.7841313543644404,1.0421175232576811
226,113,response_tables/trial_00113_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3934,source_row:3934,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.20395054874440632,-0.20395054874440632,0.45160884484740366,2.5546854130833805,0.398253444194539,2.7841313543644404,1.0421175232576811
227,113,response_tables/trial_00113_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3934,source_row:3934,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.20395054874440632,-0.20395054874440632,0.45160884484740366,2.5546854130833805,0.398253444194539,2.7841313543644404,1.0421175232576811
252,126,response_tables/trial_00126_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,4051,source_row:4051,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2550851762298249,-0.2550851762298249,0.5050595769113035,2.857048413897531,0.16174900575191004,2.8900898083843725,0.6366848375109931
253,126,response_tables/trial_00126_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,4051,source_row:4051,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2550851762298249,-0.2550851762298249,0.5050595769113035,2.857048413897531,0.16174900575191004,2.8900898083843725,0.6366848375109931
254,127,response_tables/trial_00127_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,4051,source_row:4051,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2550851762298249,-0.2550851762298249,0.5050595769113035,2.857048413897531,0.16174900575191004,2.8900898083843725,0.6366848375109931
255,127,response_tables/trial_00127_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,4051,source_row:4051,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2550851762298249,-0.2550851762298249,0.5050595769113035,2.857048413897531,0.16174900575191004,2.8900898083843725,0.6366848375109931
256,128,response_tables/trial_00128_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,4051,source_row:4051,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2550851762298249,-0.2550851762298249,0.5050595769113035,2.857048413897531,0.16174900575191004,2.8900898083843725,0.6366848375109931
257,128,response_tables/trial_00128_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,4051,source_row:4051,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2550851762298249,-0.2550851762298249,0.5050595769113035,2.857048413897531,0.16174900575191004,2.8900898083843725,0.6366848375109931
288,144,response_tables/trial_00144_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,4361,source_row:4361,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.43215109072308255,-0.43215109072308255,0.6573819975654053,3.7187141464676525,0.36966701805426233,3.377038668107864,3.2440994584263
289,144,response_tables/trial_00144_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,4361,source_row:4361,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.43215109072308255,-0.43215109072308255,0.6573819975654053,3.7187141464676525,0.36966701805426233,3.377038668107864,3.2440994584263
290,145,response_tables/trial_00145_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,4361,source_row:4361,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.43215109072308255,-0.43215109072308255,0.6573819975654053,3.7187141464676525,0.36966701805426233,3.377038668107864,3.2440994584263
291,145,response_tables/trial_00145_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,4361,source_row:4361,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.43215109072308255,-0.43215109072308255,0.6573819975654053,3.7187141464676525,0.36966701805426233,3.377038668107864,3.2440994584263
292,146,response_tables/trial_00146_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,4361,source_row:4361,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.43215109072308255,-0.43215109072308255,0.6573819975654053,3.7187141464676525,0.36966701805426233,3.377038668107864,3.2440994584263
293,146,response_tables/trial_00146_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,4361,source_row:4361,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.43215109072308255,-0.43215109072308255,0.6573819975654053,3.7187141464676525,0.36966701805426233,3.377038668107864,3.2440994584263
318,159,response_tables/trial_00159_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,5164,source_row:5164,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.23691902645592983,-0.23691902645592983,0.48674328598957567,2.7534358257620157,-0.07049123943871864,2.666623064357394,0.5232678429951529
319,159,response_tables/trial_00159_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,5164,source_row:5164,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.23691902645592983,-0.23691902645592983,0.48674328598957567,2.7534358257620157,-0.07049123943871864,2.666623064357394,0.5232678429951529
320,160,response_tables/trial_00160_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,5164,source_row:5164,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.23691902645592983,-0.23691902645592983,0.48674328598957567,2.7534358257620157,-0.07049123943871864,2.666623064357394,0.5232678429951529
321,160,response_tables/trial_00160_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,5164,source_row:5164,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.23691902645592983,-0.23691902645592983,0.48674328598957567,2.7534358257620157,-0.07049123943871864,2.666623064357394,0.5232678429951529
322,161,response_tables/trial_00161_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,5164,source_row:5164,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.23691902645592983,-0.23691902645592983,0.48674328598957567,2.7534358257620157,-0.07049123943871864,2.666623064357394,0.5232678429951529
323,161,response_tables/trial_00161_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,5164,source_row:5164,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.23691902645592983,-0.23691902645592983,0.48674328598957567,2.7534358257620157,-0.07049123943871864,2.666623064357394,0.5232678429951529
330,165,response_tables/trial_00165_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,5575,source_row:5575,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.19521247957018123,-0.19521247957018123,0.4418285635517256,2.499359787274693,0.23251286408059244,2.4555776332749772,1.3077882444927644
331,165,response_tables/trial_00165_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,5575,source_row:5575,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.19521247957018123,-0.19521247957018123,0.4418285635517256,2.499359787274693,0.23251286408059244,2.4555776332749772,1.3077882444927644
332,166,response_tables/trial_00166_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,5575,source_row:5575,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.19521247957018123,-0.19521247957018123,0.4418285635517256,2.499359787274693,0.23251286408059244,2.4555776332749772,1.3077882444927644
333,166,response_tables/trial_00166_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,5575,source_row:5575,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.19521247957018123,-0.19521247957018123,0.4418285635517256,2.499359787274693,0.23251286408059244,2.4555776332749772,1.3077882444927644
334,167,response_tables/trial_00167_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,5575,source_row:5575,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.19521247957018123,-0.19521247957018123,0.4418285635517256,2.499359787274693,0.23251286408059244,2.4555776332749772,1.3077882444927644
335,167,response_tables/trial_00167_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,5575,source_row:5575,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.19521247957018123,-0.19521247957018123,0.4418285635517256,2.499359787274693,0.23251286408059244,2.4555776332749772,1.3077882444927644
378,189,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,6354,source_row:6354,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.29681670937959004,-0.29681670937959004,0.5448088741747789,3.0819043950367573,-0.1095360659692688,2.760988919571754,1.0999050130717656
379,189,response_tables/trial_00189_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,6354,source_row:6354,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.29681670937959004,-0.29681670937959004,0.5448088741747789,3.0819043950367573,-0.1095360659692688,2.760988919571754,1.0999050130717656
380,190,response_tables/trial_00190_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,6354,source_row:6354,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.29681670937959004,-0.29681670937959004,0.5448088741747789,3.0819043950367573,-0.1095360659692688,2.760988919571754,1.0999050130717656
381,190,response_tables/trial_00190_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,6354,source_row:6354,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.29681670937959004,-0.29681670937959004,0.5448088741747789,3.0819043950367573,-0.1095360659692688,2.760988919571754,1.0999050130717656
382,191,response_tables/trial_00191_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,6354,source_row:6354,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.29681670937959004,-0.29681670937959004,0.5448088741747789,3.0819043950367573,-0.1095360659692688,2.760988919571754,1.0999050130717656
383,191,response_tables/trial_00191_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,6354,source_row:6354,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.29681670937959004,-0.29681670937959004,0.5448088741747789,3.0819043950367573,-0.1095360659692688,2.760988919571754,1.0999050130717656
414,207,response_tables/trial_00207_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,6823,source_row:6823,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2662897265188696,-0.2662897265188696,0.516032679700491,2.9191216570406633,0.28195395018108965,2.920150439519171,1.6430396670665928
415,207,response_tables/trial_00207_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,6823,source_row:6823,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2662897265188696,-0.2662897265188696,0.516032679700491,2.9191216570406633,0.28195395018108965,2.920150439519171,1.6430396670665928
416,208,response_tables/trial_00208_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,6823,source_row:6823,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2662897265188696,-0.2662897265188696,0.516032679700491,2.9191216570406633,0.28195395018108965,2.920150439519171,1.6430396670665928
417,208,response_tables/trial_00208_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,6823,source_row:6823,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2662897265188696,-0.2662897265188696,0.516032679700491,2.9191216570406633,0.28195395018108965,2.920150439519171,1.6430396670665928
418,209,response_tables/trial_00209_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,6823,source_row:6823,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2662897265188696,-0.2662897265188696,0.516032679700491,2.9191216570406633,0.28195395018108965,2.920150439519171,1.6430396670665928
419,209,response_tables/trial_00209_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,6823,source_row:6823,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2662897265188696,-0.2662897265188696,0.516032679700491,2.9191216570406633,0.28195395018108965,2.920150439519171,1.6430396670665928
420,210,response_tables/trial_00210_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,6852,source_row:6852,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.4631115494533503,-0.4631115494533503,0.6805229970055019,3.8496194074878636,0.6629815655707562,4.492668681814162,1.105778734859332
421,210,response_tables/trial_00210_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,6852,source_row:6852,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.4631115494533503,-0.4631115494533503,0.6805229970055019,3.8496194074878636,0.6629815655707562,4.492668681814162,1.105778734859332
422,211,response_tables/trial_00211_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,6852,source_row:6852,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.4631115494533503,-0.4631115494533503,0.6805229970055019,3.8496194074878636,0.6629815655707562,4.492668681814162,1.105778734859332
423,211,response_tables/trial_00211_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,6852,source_row:6852,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.4631115494533503,-0.4631115494533503,0.6805229970055019,3.8496194074878636,0.6629815655707562,4.492668681814162,1.105778734859332
424,212,response_tables/trial_00212_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,6852,source_row:6852,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.4631115494533503,-0.4631115494533503,0.6805229970055019,3.8496194074878636,0.6629815655707562,4.492668681814162,1.105778734859332
425,212,response_tables/trial_00212_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,6852,source_row:6852,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.4631115494533503,-0.4631115494533503,0.6805229970055019,3.8496194074878636,0.6629815655707562,4.492668681814162,1.105778734859332
480,240,response_tables/trial_00240_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,8237,source_row:8237,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2548651982177147,-0.2548651982177147,0.5048417556202287,2.8558162306014845,0.17308605331412646,2.8794600352158763,0.8342413617988922
481,240,response_tables/trial_00240_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,8237,source_row:8237,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2548651982177147,-0.2548651982177147,0.5048417556202287,2.8558162306014845,0.17308605331412646,2.8794600352158763,0.8342413617988922
482,241,response_tables/trial_00241_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,8237,source_row:8237,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2548651982177147,-0.2548651982177147,0.5048417556202287,2.8558162306014845,0.17308605331412646,2.8794600352158763,0.8342413617988922
483,241,response_tables/trial_00241_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,8237,source_row:8237,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2548651982177147,-0.2548651982177147,0.5048417556202287,2.8558162306014845,0.17308605331412646,2.8794600352158763,0.8342413617988922
484,242,response_tables/trial_00242_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,8237,source_row:8237,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2548651982177147,-0.2548651982177147,0.5048417556202287,2.8558162306014845,0.17308605331412646,2.8794600352158763,0.8342413617988922
485,242,response_tables/trial_00242_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,8237,source_row:8237,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.2548651982177147,-0.2548651982177147,0.5048417556202287,2.8558162306014845,0.17308605331412646,2.8794600352158763,0.8342413617988922
498,249,response_tables/trial_00249_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,8547,source_row:8547,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.26509358721596715,-0.26509358721596715,0.5148723989649933,2.9125581180314577,0.24759663481763944,2.9683496807270875,1.1954438392793874
499,249,response_tables/trial_00249_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,8547,source_row:8547,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.26509358721596715,-0.26509358721596715,0.5148723989649933,2.9125581180314577,0.24759663481763944,2.9683496807270875,1.1954438392793874
500,250,response_tables/trial_00250_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,8547,source_row:8547,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.26509358721596715,-0.26509358721596715,0.5148723989649933,2.9125581180314577,0.24759663481763944,2.9683496807270875,1.1954438392793874
501,250,response_tables/trial_00250_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,8547,source_row:8547,mlp,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_whitened_pca,fold,zscore,True,False,0.6573749397496815,4,2526,103,0.26509358721596715,-0.26509358721596715,0.5148723989649933,2.9125581180314577,0.24759663481763944,2.9683496807270875,1.1954438392793874
