table_index,trial_id,response_cache_path,candidate_set_mode,observation_family,prior_family,observation_scale,axis_catalog_mode,n_candidates,n_prior_trajectories,n_timebins,n_units,true_candidate_index,true_source_row,true_candidate_id,decoder_mode,observer_mode,observer_label,train_bank,test_input,latent,feature_space_mode,feature_fit_scope,feature_preprocessing,feature_whitened,feature_weighted,feature_variance_fraction,fold,n_train_samples,n_fit_sources,feature_mse,feature_neg_mse,feature_rmse,feature_l2_error,feature_cosine,feature_true_norm,feature_pred_norm
214,107,response_tables/trial_00107_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3717,source_row:3717,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,15.858480513997588,-15.858480513997588,3.9822707735659546,22.52712534807588,0.5305266656724845,24.60251587364176,21.569912565229142
215,107,response_tables/trial_00107_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3717,source_row:3717,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,15.858480513997588,-15.858480513997588,3.9822707735659546,22.52712534807588,0.5305266656724845,24.60251587364176,21.569912565229142
234,117,response_tables/trial_00117_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3947,source_row:3947,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,55.859942863771295,-55.859942863771295,7.473950954065145,42.27905121500105,0.4101315819454215,45.75203062314938,11.954742015835812
235,117,response_tables/trial_00117_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3947,source_row:3947,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,55.859942863771295,-55.859942863771295,7.473950954065145,42.27905121500105,0.4101315819454215,45.75203062314938,11.954742015835812
236,118,response_tables/trial_00118_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3947,source_row:3947,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,55.859942863771295,-55.859942863771295,7.473950954065145,42.27905121500105,0.4101315819454215,45.75203062314938,11.954742015835812
237,118,response_tables/trial_00118_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3947,source_row:3947,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,55.859942863771295,-55.859942863771295,7.473950954065145,42.27905121500105,0.4101315819454215,45.75203062314938,11.954742015835812
238,119,response_tables/trial_00119_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3947,source_row:3947,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,55.859942863771295,-55.859942863771295,7.473950954065145,42.27905121500105,0.4101315819454215,45.75203062314938,11.954742015835812
239,119,response_tables/trial_00119_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3947,source_row:3947,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,55.859942863771295,-55.859942863771295,7.473950954065145,42.27905121500105,0.4101315819454215,45.75203062314938,11.954742015835812
240,120,response_tables/trial_00120_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,3951,source_row:3951,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,34.61129006295955,-34.61129006295955,5.883136073809576,33.280043299471615,0.41155623101959915,36.37767342291317,12.078238852542931
241,120,response_tables/trial_00120_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,3951,source_row:3951,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,34.61129006295955,-34.61129006295955,5.883136073809576,33.280043299471615,0.41155623101959915,36.37767342291317,12.078238852542931
242,121,response_tables/trial_00121_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,3951,source_row:3951,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,34.61129006295955,-34.61129006295955,5.883136073809576,33.280043299471615,0.41155623101959915,36.37767342291317,12.078238852542931
243,121,response_tables/trial_00121_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,3951,source_row:3951,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,34.61129006295955,-34.61129006295955,5.883136073809576,33.280043299471615,0.41155623101959915,36.37767342291317,12.078238852542931
244,122,response_tables/trial_00122_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,3951,source_row:3951,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,34.61129006295955,-34.61129006295955,5.883136073809576,33.280043299471615,0.41155623101959915,36.37767342291317,12.078238852542931
245,122,response_tables/trial_00122_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,3951,source_row:3951,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,34.61129006295955,-34.61129006295955,5.883136073809576,33.280043299471615,0.41155623101959915,36.37767342291317,12.078238852542931
246,123,response_tables/trial_00123_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,4014,source_row:4014,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.632711027539465,-14.632711027539465,3.82527267361942,21.639009979231094,0.5431464634682138,25.750575466579807,13.107610664309185
247,123,response_tables/trial_00123_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,4014,source_row:4014,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.632711027539465,-14.632711027539465,3.82527267361942,21.639009979231094,0.5431464634682138,25.750575466579807,13.107610664309185
248,124,response_tables/trial_00124_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,4014,source_row:4014,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.632711027539465,-14.632711027539465,3.82527267361942,21.639009979231094,0.5431464634682138,25.750575466579807,13.107610664309185
249,124,response_tables/trial_00124_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,4014,source_row:4014,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.632711027539465,-14.632711027539465,3.82527267361942,21.639009979231094,0.5431464634682138,25.750575466579807,13.107610664309185
250,125,response_tables/trial_00125_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,4014,source_row:4014,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.632711027539465,-14.632711027539465,3.82527267361942,21.639009979231094,0.5431464634682138,25.750575466579807,13.107610664309185
251,125,response_tables/trial_00125_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,4014,source_row:4014,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.632711027539465,-14.632711027539465,3.82527267361942,21.639009979231094,0.5431464634682138,25.750575466579807,13.107610664309185
276,138,response_tables/trial_00138_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,4207,source_row:4207,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,19.671344783196105,-19.671344783196105,4.435238977010833,25.08950045461797,0.5658929223038986,30.427727753574136,16.865675260979646
277,138,response_tables/trial_00138_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,4207,source_row:4207,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,19.671344783196105,-19.671344783196105,4.435238977010833,25.08950045461797,0.5658929223038986,30.427727753574136,16.865675260979646
278,139,response_tables/trial_00139_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,4207,source_row:4207,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,19.671344783196105,-19.671344783196105,4.435238977010833,25.08950045461797,0.5658929223038986,30.427727753574136,16.865675260979646
279,139,response_tables/trial_00139_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,4207,source_row:4207,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,19.671344783196105,-19.671344783196105,4.435238977010833,25.08950045461797,0.5658929223038986,30.427727753574136,16.865675260979646
280,140,response_tables/trial_00140_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,4207,source_row:4207,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,19.671344783196105,-19.671344783196105,4.435238977010833,25.08950045461797,0.5658929223038986,30.427727753574136,16.865675260979646
281,140,response_tables/trial_00140_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,4207,source_row:4207,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,19.671344783196105,-19.671344783196105,4.435238977010833,25.08950045461797,0.5658929223038986,30.427727753574136,16.865675260979646
300,150,response_tables/trial_00150_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,4460,source_row:4460,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.43228782875114,-14.43228782875114,3.7989851050972994,21.490305035527914,0.5573213306740102,25.319457173628063,18.569850983833128
301,150,response_tables/trial_00150_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,4460,source_row:4460,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.43228782875114,-14.43228782875114,3.7989851050972994,21.490305035527914,0.5573213306740102,25.319457173628063,18.569850983833128
302,151,response_tables/trial_00151_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,4460,source_row:4460,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.43228782875114,-14.43228782875114,3.7989851050972994,21.490305035527914,0.5573213306740102,25.319457173628063,18.569850983833128
303,151,response_tables/trial_00151_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,4460,source_row:4460,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.43228782875114,-14.43228782875114,3.7989851050972994,21.490305035527914,0.5573213306740102,25.319457173628063,18.569850983833128
304,152,response_tables/trial_00152_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,4460,source_row:4460,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.43228782875114,-14.43228782875114,3.7989851050972994,21.490305035527914,0.5573213306740102,25.319457173628063,18.569850983833128
305,152,response_tables/trial_00152_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,4460,source_row:4460,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,14.43228782875114,-14.43228782875114,3.7989851050972994,21.490305035527914,0.5573213306740102,25.319457173628063,18.569850983833128
324,162,response_tables/trial_00162_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,5444,source_row:5444,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.72243766683894,-23.72243766683894,4.870568515772972,27.552096205894138,0.0040989689489926385,23.16872012682663,15.005951464368378
325,162,response_tables/trial_00162_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,5444,source_row:5444,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.72243766683894,-23.72243766683894,4.870568515772972,27.552096205894138,0.0040989689489926385,23.16872012682663,15.005951464368378
326,163,response_tables/trial_00163_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,5444,source_row:5444,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.72243766683894,-23.72243766683894,4.870568515772972,27.552096205894138,0.0040989689489926385,23.16872012682663,15.005951464368378
327,163,response_tables/trial_00163_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,5444,source_row:5444,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.72243766683894,-23.72243766683894,4.870568515772972,27.552096205894138,0.0040989689489926385,23.16872012682663,15.005951464368378
328,164,response_tables/trial_00164_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,5444,source_row:5444,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.72243766683894,-23.72243766683894,4.870568515772972,27.552096205894138,0.0040989689489926385,23.16872012682663,15.005951464368378
329,164,response_tables/trial_00164_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,5444,source_row:5444,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.72243766683894,-23.72243766683894,4.870568515772972,27.552096205894138,0.0040989689489926385,23.16872012682663,15.005951464368378
336,168,response_tables/trial_00168_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,5599,source_row:5599,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,15.846834878149583,-15.846834878149583,3.98080831969458,22.518852459678904,-0.001404186983805884,19.536920628341907,11.171146824792109
337,168,response_tables/trial_00168_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,5599,source_row:5599,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,15.846834878149583,-15.846834878149583,3.98080831969458,22.518852459678904,-0.001404186983805884,19.536920628341907,11.171146824792109
338,169,response_tables/trial_00169_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,5599,source_row:5599,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,15.846834878149583,-15.846834878149583,3.98080831969458,22.518852459678904,-0.001404186983805884,19.536920628341907,11.171146824792109
339,169,response_tables/trial_00169_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,5599,source_row:5599,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,15.846834878149583,-15.846834878149583,3.98080831969458,22.518852459678904,-0.001404186983805884,19.536920628341907,11.171146824792109
340,170,response_tables/trial_00170_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,5599,source_row:5599,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,15.846834878149583,-15.846834878149583,3.98080831969458,22.518852459678904,-0.001404186983805884,19.536920628341907,11.171146824792109
341,170,response_tables/trial_00170_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,5599,source_row:5599,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,15.846834878149583,-15.846834878149583,3.98080831969458,22.518852459678904,-0.001404186983805884,19.536920628341907,11.171146824792109
342,171,response_tables/trial_00171_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,5781,source_row:5781,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,20.57370074480106,-20.57370074480106,4.535824152764419,25.658496133515577,0.41753009071254527,27.522741227632867,17.22859111130657
343,171,response_tables/trial_00171_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,5781,source_row:5781,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,20.57370074480106,-20.57370074480106,4.535824152764419,25.658496133515577,0.41753009071254527,27.522741227632867,17.22859111130657
344,172,response_tables/trial_00172_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,5781,source_row:5781,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,20.57370074480106,-20.57370074480106,4.535824152764419,25.658496133515577,0.41753009071254527,27.522741227632867,17.22859111130657
345,172,response_tables/trial_00172_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,5781,source_row:5781,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,20.57370074480106,-20.57370074480106,4.535824152764419,25.658496133515577,0.41753009071254527,27.522741227632867,17.22859111130657
346,173,response_tables/trial_00173_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,5781,source_row:5781,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,20.57370074480106,-20.57370074480106,4.535824152764419,25.658496133515577,0.41753009071254527,27.522741227632867,17.22859111130657
347,173,response_tables/trial_00173_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,5781,source_row:5781,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,20.57370074480106,-20.57370074480106,4.535824152764419,25.658496133515577,0.41753009071254527,27.522741227632867,17.22859111130657
360,180,response_tables/trial_00180_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,5919,source_row:5919,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.89573623830949,-23.89573623830949,4.888326527382299,27.65255068932889,0.31306258123700065,28.757176927328622,13.331614733319444
361,180,response_tables/trial_00180_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,0.5,per_candidate,4,16,40,756,0,5919,source_row:5919,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.89573623830949,-23.89573623830949,4.888326527382299,27.65255068932889,0.31306258123700065,28.757176927328622,13.331614733319444
362,181,response_tables/trial_00181_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel1x.npz,hard_negative_structure,empirical,axis_edge_parallel,1.0,per_candidate,4,16,40,756,0,5919,source_row:5919,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.89573623830949,-23.89573623830949,4.888326527382299,27.65255068932889,0.31306258123700065,28.757176927328622,13.331614733319444
363,181,response_tables/trial_00181_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel1x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,1.0,per_candidate,4,16,40,756,0,5919,source_row:5919,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.89573623830949,-23.89573623830949,4.888326527382299,27.65255068932889,0.31306258123700065,28.757176927328622,13.331614733319444
364,182,response_tables/trial_00182_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel2x.npz,hard_negative_structure,empirical,axis_edge_parallel,2.0,per_candidate,4,16,40,756,0,5919,source_row:5919,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.89573623830949,-23.89573623830949,4.888326527382299,27.65255068932889,0.31306258123700065,28.757176927328622,13.331614733319444
365,182,response_tables/trial_00182_hard_negative_structure_obs-empirical_prior-axis_edge_orthogonal_rel2x.npz,hard_negative_structure,empirical,axis_edge_orthogonal,2.0,per_candidate,4,16,40,756,0,5919,source_row:5919,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,23.89573623830949,-23.89573623830949,4.888326527382299,27.65255068932889,0.31306258123700065,28.757176927328622,13.331614733319444
372,186,response_tables/trial_00186_hard_negative_structure_obs-empirical_prior-axis_edge_parallel_rel0p5x.npz,hard_negative_structure,empirical,axis_edge_parallel,0.5,per_candidate,4,16,40,756,0,6142,source_row:6142,linear_gaussian,zero_static,0x stabilized,zero,zero_static,pyramid_local_field,fold_zscore_pca,fold,zscore,False,False,0.6305056792513557,3,2394,103,17.299342905174584,-17.299342905174584,4.159247877342079,23.528259029634697,0.11245385272034784,20.66421033833657,13.811558860079051
